run	read	path
J430g	R1	rawdata/WAR4048A1_430/J430g_S430_L001_R1_001.fastq.gz
J393	R1	rawdata/WAR4048A1_295/J393_S295_L001_R1_001.fastq.gz
J393	R2	rawdata/WAR4048A1_295/J393_S295_L001_R2_001.fastq.gz
J393	R2	rawdata/WAR4048A1_295/J393_S295_L002_R2_001.fastq.gz
J393	R1	rawdata/WAR4048A1_295/J393_S295_L002_R1_001.fastq.gz
J425	R1	rawdata/WAR4048A1_446/J425_S446_L001_R1_001.fastq.gz
J425	R2	rawdata/WAR4048A1_446/J425_S446_L002_R2_001.fastq.gz
J425	R2	rawdata/WAR4048A1_446/J425_S446_L001_R2_001.fastq.gz
J425	R1	rawdata/WAR4048A1_446/J425_S446_L002_R1_001.fastq.gz
J361i	R1	rawdata/WAR4048A1_233/J361i_S233_L001_R1_001.fastq.gz
J361i	R1	rawdata/WAR4048A1_233/J361i_S233_L002_R1_001.fastq.gz
J361i	R2	rawdata/WAR4048A1_233/J361i_S233_L002_R2_001.fastq.gz
J361i	R2	rawdata/WAR4048A1_233/J361i_S233_L001_R2_001.fastq.gz
J367i	R2	rawdata/WAR4048A1_04/J367i_S4_L002_R2_001.fastq.gz
J367i	R1	rawdata/WAR4048A1_04/J367i_S4_L001_R1_001.fastq.gz
J367i	R2	rawdata/WAR4048A1_04/J367i_S4_L001_R2_001.fastq.gz
J367i	R1	rawdata/WAR4048A1_04/J367i_S4_L002_R1_001.fastq.gz
J341	R2	rawdata/WAR4048A1_24/J341_S24_L002_R2_001.fastq.gz
J341	R1	rawdata/WAR4048A1_24/J341_S24_L001_R1_001.fastq.gz
J341	R1	rawdata/WAR4048A1_24/J341_S24_L002_R1_001.fastq.gz
J341	R2	rawdata/WAR4048A1_24/J341_S24_L001_R2_001.fastq.gz
J413	R2	rawdata/WAR4048A1_438/J413_S438_L002_R2_001.fastq.gz
J413	R1	rawdata/WAR4048A1_438/J413_S438_L001_R1_001.fastq.gz
J413	R2	rawdata/WAR4048A1_438/J413_S438_L001_R2_001.fastq.gz
J413	R1	rawdata/WAR4048A1_438/J413_S438_L002_R1_001.fastq.gz
J367a	R1	rawdata/WAR4048A1_301/J367a_S301_L002_R1_001.fastq.gz
J367a	R1	rawdata/WAR4048A1_301/J367a_S301_L001_R1_001.fastq.gz
J367a	R2	rawdata/WAR4048A1_301/J367a_S301_L001_R2_001.fastq.gz
J367a	R2	rawdata/WAR4048A1_301/J367a_S301_L002_R2_001.fastq.gz
J421	R1	rawdata/WAR4048A1_303/J421_S303_L002_R1_001.fastq.gz
J421	R2	rawdata/WAR4048A1_303/J421_S303_L002_R2_001.fastq.gz
J421	R2	rawdata/WAR4048A1_303/J421_S303_L001_R2_001.fastq.gz
J421	R1	rawdata/WAR4048A1_303/J421_S303_L001_R1_001.fastq.gz
J376h	R2	rawdata/WAR4048A1_330/J376h_S330_L001_R2_001.fastq.gz
J376h	R1	rawdata/WAR4048A1_330/J376h_S330_L002_R1_001.fastq.gz
J376h	R1	rawdata/WAR4048A1_330/J376h_S330_L001_R1_001.fastq.gz
J376h	R2	rawdata/WAR4048A1_330/J376h_S330_L002_R2_001.fastq.gz
J346	R1	rawdata/WAR4048A1_65/J346_S65_L002_R1_001.fastq.gz
J346	R2	rawdata/WAR4048A1_65/J346_S65_L002_R2_001.fastq.gz
J346	R1	rawdata/WAR4048A1_65/J346_S65_L001_R1_001.fastq.gz
J346	R2	rawdata/WAR4048A1_65/J346_S65_L001_R2_001.fastq.gz
J430b	R1	rawdata/WAR4048A1_390/J430b_S390_L001_R1_001.fastq.gz
J430b	R1	rawdata/WAR4048A1_390/J430b_S390_L002_R1_001.fastq.gz
J430b	R2	rawdata/WAR4048A1_390/J430b_S390_L001_R2_001.fastq.gz
J430b	R2	rawdata/WAR4048A1_390/J430b_S390_L002_R2_001.fastq.gz
NE4583	R1	rawdata/WAR4048A1_107/NE4583_S107_L002_R1_001.fastq.gz
NE4583	R2	rawdata/WAR4048A1_107/NE4583_S107_L001_R2_001.fastq.gz
NE4583	R1	rawdata/WAR4048A1_107/NE4583_S107_L001_R1_001.fastq.gz
NE4583	R2	rawdata/WAR4048A1_107/NE4583_S107_L002_R2_001.fastq.gz
J301	R2	rawdata/WAR4048A1_148/J301_S148_L002_R2_001.fastq.gz
J301	R1	rawdata/WAR4048A1_148/J301_S148_L001_R1_001.fastq.gz
J301	R2	rawdata/WAR4048A1_148/J301_S148_L001_R2_001.fastq.gz
J301	R1	rawdata/WAR4048A1_148/J301_S148_L002_R1_001.fastq.gz
J359d	R2	rawdata/WAR4048A1_172/J359d_S172_L001_R2_001.fastq.gz
J359d	R1	rawdata/WAR4048A1_172/J359d_S172_L002_R1_001.fastq.gz
J359d	R2	rawdata/WAR4048A1_172/J359d_S172_L002_R2_001.fastq.gz
J359d	R1	rawdata/WAR4048A1_172/J359d_S172_L001_R1_001.fastq.gz
GH1	R1	rawdata/WAR4048A1_504/GH1_S504_L001_R1_001.fastq.gz
GH1	R2	rawdata/WAR4048A1_504/GH1_S504_L001_R2_001.fastq.gz
GH1	R2	rawdata/WAR4048A1_504/GH1_S504_L002_R2_001.fastq.gz
GH1	R1	rawdata/WAR4048A1_504/GH1_S504_L002_R1_001.fastq.gz
J419b	R2	rawdata/WAR4048A1_349/J419b_S349_L002_R2_001.fastq.gz
J419b	R1	rawdata/WAR4048A1_349/J419b_S349_L002_R1_001.fastq.gz
J419b	R1	rawdata/WAR4048A1_349/J419b_S349_L001_R1_001.fastq.gz
J419b	R2	rawdata/WAR4048A1_349/J419b_S349_L001_R2_001.fastq.gz
J362a	R2	rawdata/WAR4048A1_220/J362a_S220_L002_R2_001.fastq.gz
J362a	R2	rawdata/WAR4048A1_220/J362a_S220_L001_R2_001.fastq.gz
J362a	R1	rawdata/WAR4048A1_220/J362a_S220_L002_R1_001.fastq.gz
J362a	R1	rawdata/WAR4048A1_220/J362a_S220_L001_R1_001.fastq.gz
TLC720	R2	rawdata/WAR4048A1_39/TLC720_S39_L001_R2_001.fastq.gz
TLC720	R2	rawdata/WAR4048A1_39/TLC720_S39_L002_R2_001.fastq.gz
TLC720	R1	rawdata/WAR4048A1_39/TLC720_S39_L002_R1_001.fastq.gz
TLC720	R1	rawdata/WAR4048A1_39/TLC720_S39_L001_R1_001.fastq.gz
J377e-rep	R2	rawdata/WAR4048A1_325/J377e-rep_S325_L001_R2_001.fastq.gz
J377e-rep	R1	rawdata/WAR4048A1_325/J377e-rep_S325_L001_R1_001.fastq.gz
J377e-rep	R1	rawdata/WAR4048A1_325/J377e-rep_S325_L002_R1_001.fastq.gz
J377e-rep	R2	rawdata/WAR4048A1_325/J377e-rep_S325_L002_R2_001.fastq.gz
J425b	R2	rawdata/WAR4048A1_485/J425b_S485_L001_R2_001.fastq.gz
J425b	R1	rawdata/WAR4048A1_485/J425b_S485_L001_R1_001.fastq.gz
J425b	R2	rawdata/WAR4048A1_485/J425b_S485_L002_R2_001.fastq.gz
J425b	R1	rawdata/WAR4048A1_485/J425b_S485_L002_R1_001.fastq.gz
J318	R1	rawdata/WAR4048A1_18/J318_S18_L001_R1_001.fastq.gz
J318	R1	rawdata/WAR4048A1_18/J318_S18_L002_R1_001.fastq.gz
J318	R2	rawdata/WAR4048A1_18/J318_S18_L001_R2_001.fastq.gz
J318	R2	rawdata/WAR4048A1_18/J318_S18_L002_R2_001.fastq.gz
VWG14	R2	rawdata/WAR4048A1_87/VWG14_S87_L002_R2_001.fastq.gz
VWG14	R2	rawdata/WAR4048A1_87/VWG14_S87_L001_R2_001.fastq.gz
VWG14	R1	rawdata/WAR4048A1_87/VWG14_S87_L002_R1_001.fastq.gz
VWG14	R1	rawdata/WAR4048A1_87/VWG14_S87_L001_R1_001.fastq.gz
J350a	R1	rawdata/WAR4048A1_149/J350a_S149_L002_R1_001.fastq.gz
J350a	R2	rawdata/WAR4048A1_149/J350a_S149_L002_R2_001.fastq.gz
J350a	R1	rawdata/WAR4048A1_149/J350a_S149_L001_R1_001.fastq.gz
J350a	R2	rawdata/WAR4048A1_149/J350a_S149_L001_R2_001.fastq.gz
J418e	R1	rawdata/WAR4048A1_370/J418e_S370_L001_R1_001.fastq.gz
J418e	R2	rawdata/WAR4048A1_370/J418e_S370_L002_R2_001.fastq.gz
J418e	R2	rawdata/WAR4048A1_370/J418e_S370_L001_R2_001.fastq.gz
J418e	R1	rawdata/WAR4048A1_370/J418e_S370_L002_R1_001.fastq.gz
J377c	R2	rawdata/WAR4048A1_322/J377c_S322_L001_R2_001.fastq.gz
J377c	R1	rawdata/WAR4048A1_322/J377c_S322_L001_R1_001.fastq.gz
J377c	R1	rawdata/WAR4048A1_322/J377c_S322_L002_R1_001.fastq.gz
J377c	R2	rawdata/WAR4048A1_322/J377c_S322_L002_R2_001.fastq.gz
J413	R2	rawdata/WAR4048A1_100/J413_S100_L001_R2_001.fastq.gz
J413	R2	rawdata/WAR4048A1_100/J413_S100_L002_R2_001.fastq.gz
J413	R1	rawdata/WAR4048A1_100/J413_S100_L001_R1_001.fastq.gz
J413	R1	rawdata/WAR4048A1_100/J413_S100_L002_R1_001.fastq.gz
J367	R2	rawdata/WAR4048A1_54/J367_S54_L002_R2_001.fastq.gz
J367	R2	rawdata/WAR4048A1_54/J367_S54_L001_R2_001.fastq.gz
J367	R1	rawdata/WAR4048A1_54/J367_S54_L001_R1_001.fastq.gz
J367	R1	rawdata/WAR4048A1_54/J367_S54_L002_R1_001.fastq.gz
J387i	R1	rawdata/WAR4048A1_333/J387i_S333_L002_R1_001.fastq.gz
J387i	R1	rawdata/WAR4048A1_333/J387i_S333_L001_R1_001.fastq.gz
J387i	R2	rawdata/WAR4048A1_333/J387i_S333_L001_R2_001.fastq.gz
J387i	R2	rawdata/WAR4048A1_333/J387i_S333_L002_R2_001.fastq.gz
J408	R2	rawdata/WAR4048A1_123/J408_S123_L001_R2_001.fastq.gz
J408	R1	rawdata/WAR4048A1_123/J408_S123_L001_R1_001.fastq.gz
J408	R2	rawdata/WAR4048A1_123/J408_S123_L002_R2_001.fastq.gz
J408	R1	rawdata/WAR4048A1_123/J408_S123_L002_R1_001.fastq.gz
J345_plus	R1	rawdata/WAR4048A1_96/J345_plus_S96_L002_R1_001.fastq.gz
J345_plus	R2	rawdata/WAR4048A1_96/J345_plus_S96_L002_R2_001.fastq.gz
J345_plus	R2	rawdata/WAR4048A1_96/J345_plus_S96_L001_R2_001.fastq.gz
J345_plus	R1	rawdata/WAR4048A1_96/J345_plus_S96_L001_R1_001.fastq.gz
J425h	R1	rawdata/WAR4048A1_497/J425h_S497_L002_R1_001.fastq.gz
J425h	R1	rawdata/WAR4048A1_497/J425h_S497_L001_R1_001.fastq.gz
J425h	R2	rawdata/WAR4048A1_497/J425h_S497_L002_R2_001.fastq.gz
J425h	R2	rawdata/WAR4048A1_497/J425h_S497_L001_R2_001.fastq.gz
J349i	R1	rawdata/WAR4048A1_209/J349i_S209_L002_R1_001.fastq.gz
J349i	R1	rawdata/WAR4048A1_209/J349i_S209_L001_R1_001.fastq.gz
J349i	R2	rawdata/WAR4048A1_209/J349i_S209_L002_R2_001.fastq.gz
J349i	R2	rawdata/WAR4048A1_209/J349i_S209_L001_R2_001.fastq.gz
J433a	R2	rawdata/WAR4048A1_455/J433a_S455_L001_R2_001.fastq.gz
J433a	R1	rawdata/WAR4048A1_455/J433a_S455_L001_R1_001.fastq.gz
J433a	R1	rawdata/WAR4048A1_455/J433a_S455_L002_R1_001.fastq.gz
J433a	R2	rawdata/WAR4048A1_455/J433a_S455_L002_R2_001.fastq.gz
J327	R2	rawdata/WAR4048A1_36/J327_S36_L002_R2_001.fastq.gz
J327	R2	rawdata/WAR4048A1_36/J327_S36_L001_R2_001.fastq.gz
J327	R1	rawdata/WAR4048A1_36/J327_S36_L001_R1_001.fastq.gz
J327	R1	rawdata/WAR4048A1_36/J327_S36_L002_R1_001.fastq.gz
J385g	R1	rawdata/WAR4048A1_291/J385g_S291_L002_R1_001.fastq.gz
J385g	R1	rawdata/WAR4048A1_291/J385g_S291_L001_R1_001.fastq.gz
J385g	R2	rawdata/WAR4048A1_291/J385g_S291_L001_R2_001.fastq.gz
J385g	R2	rawdata/WAR4048A1_291/J385g_S291_L002_R2_001.fastq.gz
J359b	R1	rawdata/WAR4048A1_203/J359b_S203_L001_R1_001.fastq.gz
J359b	R2	rawdata/WAR4048A1_203/J359b_S203_L002_R2_001.fastq.gz
J359b	R2	rawdata/WAR4048A1_203/J359b_S203_L001_R2_001.fastq.gz
J359b	R1	rawdata/WAR4048A1_203/J359b_S203_L002_R1_001.fastq.gz
NE37169	R1	rawdata/WAR4048A1_112/NE37169_S112_L002_R1_001.fastq.gz
NE37169	R2	rawdata/WAR4048A1_112/NE37169_S112_L002_R2_001.fastq.gz
NE37169	R1	rawdata/WAR4048A1_112/NE37169_S112_L001_R1_001.fastq.gz
NE37169	R2	rawdata/WAR4048A1_112/NE37169_S112_L001_R2_001.fastq.gz
J301	R2	rawdata/WAR4048A1_03/J301_S3_L001_R2_001.fastq.gz
J301	R2	rawdata/WAR4048A1_03/J301_S3_L002_R2_001.fastq.gz
J301	R1	rawdata/WAR4048A1_03/J301_S3_L002_R1_001.fastq.gz
J301	R1	rawdata/WAR4048A1_03/J301_S3_L001_R1_001.fastq.gz
J416b	R1	rawdata/WAR4048A1_346/J416b_S346_L001_R1_001.fastq.gz
J416b	R1	rawdata/WAR4048A1_346/J416b_S346_L002_R1_001.fastq.gz
J416b	R2	rawdata/WAR4048A1_346/J416b_S346_L001_R2_001.fastq.gz
J416b	R2	rawdata/WAR4048A1_346/J416b_S346_L002_R2_001.fastq.gz
J405i	R2	rawdata/WAR4048A1_396/J405i_S396_L001_R2_001.fastq.gz
J405i	R1	rawdata/WAR4048A1_396/J405i_S396_L002_R1_001.fastq.gz
J405i	R2	rawdata/WAR4048A1_396/J405i_S396_L002_R2_001.fastq.gz
J405i	R1	rawdata/WAR4048A1_396/J405i_S396_L001_R1_001.fastq.gz
J416	R1	rawdata/WAR4048A1_418/J416_S418_L001_R1_001.fastq.gz
J416	R2	rawdata/WAR4048A1_418/J416_S418_L001_R2_001.fastq.gz
J416	R1	rawdata/WAR4048A1_418/J416_S418_L002_R1_001.fastq.gz
J416	R2	rawdata/WAR4048A1_418/J416_S418_L002_R2_001.fastq.gz
J359a	R2	rawdata/WAR4048A1_156/J359a_S156_L002_R2_001.fastq.gz
J359a	R1	rawdata/WAR4048A1_156/J359a_S156_L002_R1_001.fastq.gz
J359a	R2	rawdata/WAR4048A1_156/J359a_S156_L001_R2_001.fastq.gz
J359a	R1	rawdata/WAR4048A1_156/J359a_S156_L001_R1_001.fastq.gz
J417	R1	rawdata/WAR4048A1_104/J417_S104_L002_R1_001.fastq.gz
J417	R2	rawdata/WAR4048A1_104/J417_S104_L002_R2_001.fastq.gz
J417	R1	rawdata/WAR4048A1_104/J417_S104_L001_R1_001.fastq.gz
J417	R2	rawdata/WAR4048A1_104/J417_S104_L001_R2_001.fastq.gz
J385d	R2	rawdata/WAR4048A1_253/J385d_S253_L002_R2_001.fastq.gz
J385d	R1	rawdata/WAR4048A1_253/J385d_S253_L001_R1_001.fastq.gz
J385d	R1	rawdata/WAR4048A1_253/J385d_S253_L002_R1_001.fastq.gz
J385d	R2	rawdata/WAR4048A1_253/J385d_S253_L001_R2_001.fastq.gz
J350b	R1	rawdata/WAR4048A1_158/J350b_S158_L002_R1_001.fastq.gz
J350b	R2	rawdata/WAR4048A1_158/J350b_S158_L001_R2_001.fastq.gz
J350b	R1	rawdata/WAR4048A1_158/J350b_S158_L001_R1_001.fastq.gz
J350b	R2	rawdata/WAR4048A1_158/J350b_S158_L002_R2_001.fastq.gz
J319	R2	rawdata/WAR4048A1_42/J319_S42_L001_R2_001.fastq.gz
J319	R1	rawdata/WAR4048A1_42/J319_S42_L002_R1_001.fastq.gz
J319	R2	rawdata/WAR4048A1_42/J319_S42_L002_R2_001.fastq.gz
J319	R1	rawdata/WAR4048A1_42/J319_S42_L001_R1_001.fastq.gz
J436g	R1	rawdata/WAR4048A1_502/J436g_S502_L002_R1_001.fastq.gz
J436g	R1	rawdata/WAR4048A1_502/J436g_S502_L001_R1_001.fastq.gz
J436g	R2	rawdata/WAR4048A1_502/J436g_S502_L002_R2_001.fastq.gz
J436g	R2	rawdata/WAR4048A1_502/J436g_S502_L001_R2_001.fastq.gz
J419	R1	rawdata/WAR4048A1_122/J419_S122_L002_R1_001.fastq.gz
J419	R1	rawdata/WAR4048A1_122/J419_S122_L001_R1_001.fastq.gz
J419	R2	rawdata/WAR4048A1_122/J419_S122_L001_R2_001.fastq.gz
J419	R2	rawdata/WAR4048A1_122/J419_S122_L002_R2_001.fastq.gz
J355	R1	rawdata/WAR4048A1_198/J355_S198_L002_R1_001.fastq.gz
J355	R1	rawdata/WAR4048A1_198/J355_S198_L001_R1_001.fastq.gz
J355	R2	rawdata/WAR4048A1_198/J355_S198_L001_R2_001.fastq.gz
J355	R2	rawdata/WAR4048A1_198/J355_S198_L002_R2_001.fastq.gz
J406f	R1	rawdata/WAR4048A1_365/J406f_S365_L002_R1_001.fastq.gz
J406f	R2	rawdata/WAR4048A1_365/J406f_S365_L001_R2_001.fastq.gz
J406f	R2	rawdata/WAR4048A1_365/J406f_S365_L002_R2_001.fastq.gz
J406f	R1	rawdata/WAR4048A1_365/J406f_S365_L001_R1_001.fastq.gz
J395A	R1	rawdata/WAR4048A1_456/J395A_S456_L001_R1_001.fastq.gz
J395A	R2	rawdata/WAR4048A1_456/J395A_S456_L001_R2_001.fastq.gz
J395A	R2	rawdata/WAR4048A1_456/J395A_S456_L002_R2_001.fastq.gz
J395A	R1	rawdata/WAR4048A1_456/J395A_S456_L002_R1_001.fastq.gz
J388b	R1	rawdata/WAR4048A1_249/J388b_S249_L002_R1_001.fastq.gz
J388b	R1	rawdata/WAR4048A1_249/J388b_S249_L001_R1_001.fastq.gz
J388b	R2	rawdata/WAR4048A1_249/J388b_S249_L002_R2_001.fastq.gz
J388b	R2	rawdata/WAR4048A1_249/J388b_S249_L001_R2_001.fastq.gz
J350c	R1	rawdata/WAR4048A1_207/J350c_S207_L001_R1_001.fastq.gz
J350c	R2	rawdata/WAR4048A1_207/J350c_S207_L002_R2_001.fastq.gz
J350c	R1	rawdata/WAR4048A1_207/J350c_S207_L002_R1_001.fastq.gz
J350c	R2	rawdata/WAR4048A1_207/J350c_S207_L001_R2_001.fastq.gz
J355f	R1	rawdata/WAR4048A1_226/J355f_S226_L001_R1_001.fastq.gz
J355f	R1	rawdata/WAR4048A1_226/J355f_S226_L002_R1_001.fastq.gz
J355f	R2	rawdata/WAR4048A1_226/J355f_S226_L002_R2_001.fastq.gz
J355f	R2	rawdata/WAR4048A1_226/J355f_S226_L001_R2_001.fastq.gz
M2a	R1	rawdata/WAR4048A1_121/M2a_S121_L002_R1_001.fastq.gz
M2a	R2	rawdata/WAR4048A1_121/M2a_S121_L002_R2_001.fastq.gz
M2a	R2	rawdata/WAR4048A1_121/M2a_S121_L001_R2_001.fastq.gz
M2a	R1	rawdata/WAR4048A1_121/M2a_S121_L001_R1_001.fastq.gz
J352d	R2	rawdata/WAR4048A1_230/J352d_S230_L002_R2_001.fastq.gz
J352d	R1	rawdata/WAR4048A1_230/J352d_S230_L002_R1_001.fastq.gz
J352d	R1	rawdata/WAR4048A1_230/J352d_S230_L001_R1_001.fastq.gz
J352d	R2	rawdata/WAR4048A1_230/J352d_S230_L001_R2_001.fastq.gz
J340	R1	rawdata/WAR4048A1_52/J340_S52_L002_R1_001.fastq.gz
J340	R2	rawdata/WAR4048A1_52/J340_S52_L002_R2_001.fastq.gz
J340	R1	rawdata/WAR4048A1_52/J340_S52_L001_R1_001.fastq.gz
J340	R2	rawdata/WAR4048A1_52/J340_S52_L001_R2_001.fastq.gz
J434b	R1	rawdata/WAR4048A1_415/J434b_S415_L001_R1_001.fastq.gz
J434b	R2	rawdata/WAR4048A1_415/J434b_S415_L001_R2_001.fastq.gz
J434b	R1	rawdata/WAR4048A1_415/J434b_S415_L002_R1_001.fastq.gz
J434b	R2	rawdata/WAR4048A1_415/J434b_S415_L002_R2_001.fastq.gz
J394	R1	rawdata/WAR4048A1_526/J394_S526_L001_R1_001.fastq.gz
J394	R2	rawdata/WAR4048A1_526/J394_S526_L002_R2_001.fastq.gz
J394	R1	rawdata/WAR4048A1_526/J394_S526_L002_R1_001.fastq.gz
J394	R2	rawdata/WAR4048A1_526/J394_S526_L001_R2_001.fastq.gz
J369	R2	rawdata/WAR4048A1_48/J369_S48_L001_R2_001.fastq.gz
J369	R1	rawdata/WAR4048A1_48/J369_S48_L002_R1_001.fastq.gz
J369	R1	rawdata/WAR4048A1_48/J369_S48_L001_R1_001.fastq.gz
J369	R2	rawdata/WAR4048A1_48/J369_S48_L002_R2_001.fastq.gz
J361b	R1	rawdata/WAR4048A1_178/J361b_S178_L001_R1_001.fastq.gz
J361b	R1	rawdata/WAR4048A1_178/J361b_S178_L002_R1_001.fastq.gz
J361b	R2	rawdata/WAR4048A1_178/J361b_S178_L002_R2_001.fastq.gz
J361b	R2	rawdata/WAR4048A1_178/J361b_S178_L001_R2_001.fastq.gz
J399	R2	rawdata/WAR4048A1_140/J399_S140_L002_R2_001.fastq.gz
J399	R1	rawdata/WAR4048A1_140/J399_S140_L002_R1_001.fastq.gz
J399	R1	rawdata/WAR4048A1_140/J399_S140_L001_R1_001.fastq.gz
J399	R2	rawdata/WAR4048A1_140/J399_S140_L001_R2_001.fastq.gz
J395H	R2	rawdata/WAR4048A1_496/J395H_S496_L002_R2_001.fastq.gz
J395H	R1	rawdata/WAR4048A1_496/J395H_S496_L002_R1_001.fastq.gz
J395H	R2	rawdata/WAR4048A1_496/J395H_S496_L001_R2_001.fastq.gz
J395H	R1	rawdata/WAR4048A1_496/J395H_S496_L001_R1_001.fastq.gz
J430h	R1	rawdata/WAR4048A1_481/J430h_S481_L001_R1_001.fastq.gz
J430h	R1	rawdata/WAR4048A1_481/J430h_S481_L002_R1_001.fastq.gz
J430h	R2	rawdata/WAR4048A1_481/J430h_S481_L001_R2_001.fastq.gz
J430h	R2	rawdata/WAR4048A1_481/J430h_S481_L002_R2_001.fastq.gz
NE90535	R1	rawdata/WAR4048A1_120/NE90535_S120_L001_R1_001.fastq.gz
NE90535	R1	rawdata/WAR4048A1_120/NE90535_S120_L002_R1_001.fastq.gz
NE90535	R2	rawdata/WAR4048A1_120/NE90535_S120_L002_R2_001.fastq.gz
NE90535	R2	rawdata/WAR4048A1_120/NE90535_S120_L001_R2_001.fastq.gz
J394f	R1	rawdata/WAR4048A1_476/J394f_S476_L002_R1_001.fastq.gz
J394f	R2	rawdata/WAR4048A1_476/J394f_S476_L002_R2_001.fastq.gz
J394f	R1	rawdata/WAR4048A1_476/J394f_S476_L001_R1_001.fastq.gz
J394f	R2	rawdata/WAR4048A1_476/J394f_S476_L001_R2_001.fastq.gz
J387f	R2	rawdata/WAR4048A1_250/J387f_S250_L002_R2_001.fastq.gz
J387f	R1	rawdata/WAR4048A1_250/J387f_S250_L001_R1_001.fastq.gz
J387f	R1	rawdata/WAR4048A1_250/J387f_S250_L002_R1_001.fastq.gz
J387f	R2	rawdata/WAR4048A1_250/J387f_S250_L001_R2_001.fastq.gz
J341	R2	rawdata/WAR4048A1_166/J341_S166_L002_R2_001.fastq.gz
J341	R1	rawdata/WAR4048A1_166/J341_S166_L001_R1_001.fastq.gz
J341	R1	rawdata/WAR4048A1_166/J341_S166_L002_R1_001.fastq.gz
J341	R2	rawdata/WAR4048A1_166/J341_S166_L001_R2_001.fastq.gz
J366_plus	R2	rawdata/WAR4048A1_61/J366_plus_S61_L002_R2_001.fastq.gz
J366_plus	R1	rawdata/WAR4048A1_61/J366_plus_S61_L002_R1_001.fastq.gz
J366_plus	R2	rawdata/WAR4048A1_61/J366_plus_S61_L001_R2_001.fastq.gz
J366_plus	R1	rawdata/WAR4048A1_61/J366_plus_S61_L001_R1_001.fastq.gz
J414a	R2	rawdata/WAR4048A1_514/J414a_S514_L002_R2_001.fastq.gz
J414a	R1	rawdata/WAR4048A1_514/J414a_S514_L001_R1_001.fastq.gz
J414a	R2	rawdata/WAR4048A1_514/J414a_S514_L001_R2_001.fastq.gz
J414a	R1	rawdata/WAR4048A1_514/J414a_S514_L002_R1_001.fastq.gz
J349a	R2	rawdata/WAR4048A1_153/J349a_S153_L001_R2_001.fastq.gz
J349a	R1	rawdata/WAR4048A1_153/J349a_S153_L002_R1_001.fastq.gz
J349a	R2	rawdata/WAR4048A1_153/J349a_S153_L002_R2_001.fastq.gz
J349a	R1	rawdata/WAR4048A1_153/J349a_S153_L001_R1_001.fastq.gz
J438	R1	rawdata/WAR4048A1_457/J438_S457_L002_R1_001.fastq.gz
J438	R1	rawdata/WAR4048A1_457/J438_S457_L001_R1_001.fastq.gz
J438	R2	rawdata/WAR4048A1_457/J438_S457_L001_R2_001.fastq.gz
J438	R2	rawdata/WAR4048A1_457/J438_S457_L002_R2_001.fastq.gz
J429g	R1	rawdata/WAR4048A1_451/J429g_S451_L002_R1_001.fastq.gz
J429g	R1	rawdata/WAR4048A1_451/J429g_S451_L001_R1_001.fastq.gz
J429g	R2	rawdata/WAR4048A1_451/J429g_S451_L001_R2_001.fastq.gz
J429g	R2	rawdata/WAR4048A1_451/J429g_S451_L002_R2_001.fastq.gz
J376d	R2	rawdata/WAR4048A1_284/J376d_S284_L001_R2_001.fastq.gz
J376d	R1	rawdata/WAR4048A1_284/J376d_S284_L001_R1_001.fastq.gz
J376d	R1	rawdata/WAR4048A1_284/J376d_S284_L002_R1_001.fastq.gz
J376d	R2	rawdata/WAR4048A1_284/J376d_S284_L002_R2_001.fastq.gz
J365	R1	rawdata/WAR4048A1_13/J365_S13_L001_R1_001.fastq.gz
J365	R1	rawdata/WAR4048A1_13/J365_S13_L002_R1_001.fastq.gz
J365	R2	rawdata/WAR4048A1_13/J365_S13_L002_R2_001.fastq.gz
J365	R2	rawdata/WAR4048A1_13/J365_S13_L001_R2_001.fastq.gz
J395D	R2	rawdata/WAR4048A1_480/J395D_S480_L001_R2_001.fastq.gz
J395D	R2	rawdata/WAR4048A1_480/J395D_S480_L002_R2_001.fastq.gz
J395D	R1	rawdata/WAR4048A1_480/J395D_S480_L001_R1_001.fastq.gz
J395D	R1	rawdata/WAR4048A1_480/J395D_S480_L002_R1_001.fastq.gz
J437	R1	rawdata/WAR4048A1_520/J437_S520_L001_R1_001.fastq.gz
J437	R2	rawdata/WAR4048A1_520/J437_S520_L002_R2_001.fastq.gz
J437	R2	rawdata/WAR4048A1_520/J437_S520_L001_R2_001.fastq.gz
J437	R1	rawdata/WAR4048A1_520/J437_S520_L002_R1_001.fastq.gz
J406i	R2	rawdata/WAR4048A1_405/J406i_S405_L001_R2_001.fastq.gz
J406i	R1	rawdata/WAR4048A1_405/J406i_S405_L002_R1_001.fastq.gz
J406i	R2	rawdata/WAR4048A1_405/J406i_S405_L002_R2_001.fastq.gz
J406i	R1	rawdata/WAR4048A1_405/J406i_S405_L001_R1_001.fastq.gz
J390a-rep	R2	rawdata/WAR4048A1_401/J390a-rep_S401_L001_R2_001.fastq.gz
J390a-rep	R1	rawdata/WAR4048A1_401/J390a-rep_S401_L001_R1_001.fastq.gz
J390a-rep	R2	rawdata/WAR4048A1_401/J390a-rep_S401_L002_R2_001.fastq.gz
J390a-rep	R1	rawdata/WAR4048A1_401/J390a-rep_S401_L002_R1_001.fastq.gz
J393i	R2	rawdata/WAR4048A1_388/J393i_S388_L002_R2_001.fastq.gz
J393i	R2	rawdata/WAR4048A1_388/J393i_S388_L001_R2_001.fastq.gz
J393i	R1	rawdata/WAR4048A1_388/J393i_S388_L002_R1_001.fastq.gz
