"sample.id","site.id","other.ids","total.num.samples","tag.num","species","species.notes","date","notes","latitude","longitude","datum","state","location","altitude","geology","soil","aspect","collector","abundance","buds","flowers","fruit","photos","associated.species"
"J397a","J397",,5,83,"leucoxylon","Eucalyptus leucoxylon","2016-02-01",,-37.28408,141.18732,,"VIC","Dergholm State Park",118,"Sandstone","sand",,"J.Janes","Common","Present",,"Present","J397","Pteridium esculentum;Acacia sp;;;;;;;"
"J397b","J397",,5,83,"leucoxylon","Eucalyptus leucoxylon","2016-02-01",,-37.28408,141.18732,,"VIC","Dergholm State Park",118,"Sandstone","sand",,"J.Janes","Common","Present",,"Present","J397","Pteridium esculentum;Acacia sp;;;;;;;"
"J397c","J397",,5,83,"leucoxylon","Eucalyptus leucoxylon","2016-02-01",,-37.28408,141.18732,,"VIC","Dergholm State Park",118,"Sandstone","sand",,"J.Janes","Common","Present",,"Present","J397","Pteridium esculentum;Acacia sp;;;;;;;"
"J398a","J398",,5,84,"leucoxylon","Eucalyptus leucoxylon","2016-02-02",,-37.22194,142.04807,,"VIC","Cherrypool, Rockland Reservoir",225,"Sandstone","sand-loam","NE","J.Janes","Common","Present",,"Present","J398","Acacia sp;Austrodanthonia sp;;;;;;;"
"J398b","J398",,5,84,"leucoxylon","Eucalyptus leucoxylon","2016-02-02",,-37.22194,142.04807,,"VIC","Cherrypool, Rockland Reservoir",225,"Sandstone","sand-loam","NE","J.Janes","Common","Present",,"Present","J398","Acacia sp;Austrodanthonia sp;;;;;;;"
"J398c","J398",,5,84,"leucoxylon","Eucalyptus leucoxylon","2016-02-02",,-37.22194,142.04807,,"VIC","Cherrypool, Rockland Reservoir",225,"Sandstone","sand-loam","NE","J.Janes","Common","Present",,"Present","J398","Acacia sp;Austrodanthonia sp;;;;;;;"
"J399a","J399",,5,85,"leucoxylon","Eucalyptus leucoxylon","2016-01-03",,-37.1632,144.08661,,"VIC","Castlemaine",259,"Sandstone","sand-clay","N","J.Janes","Common","Present",,"Present","J399","Acacia sp;Austrodanthonia sp;Briza minor;Mistletoe;;;;;"
"J399b","J399",,5,85,"leucoxylon","Eucalyptus leucoxylon","2016-01-03",,-37.1632,144.08661,,"VIC","Castlemaine",259,"Sandstone","sand-clay","N","J.Janes","Common","Present",,"Present","J399","Acacia sp;Austrodanthonia sp;Briza minor;Mistletoe;;;;;"
"J399c","J399",,5,85,"leucoxylon","Eucalyptus leucoxylon","2016-01-03",,-37.1632,144.08661,,"VIC","Castlemaine",259,"Sandstone","sand-clay","N","J.Janes","Common","Present",,"Present","J399","Acacia sp;Austrodanthonia sp;Briza minor;Mistletoe;;;;;"
"J400a","J400",,5,86,"moluccana","Eucalyptus moluccana","2016-04-05",,-30.44375,151.25961,,"NSW","Torreyburn Rd, Yarrowyck",799,"granite","rocky-loam",,"J.Janes","Common","Present",,"Present","J400","Angophora;Brachychrysum;;;;;;;"
"J400b","J400",,5,86,"moluccana","Eucalyptus moluccana","2016-04-05",,-30.44375,151.25961,,"NSW","Torreyburn Rd, Yarrowyck",799,"granite","rocky-loam",,"J.Janes","Common","Present",,"Present","J400","Angophora;Brachychrysum;;;;;;;"
"J400c","J400",,5,86,"moluccana","Eucalyptus moluccana","2016-04-05",,-30.44375,151.25961,,"NSW","Torreyburn Rd, Yarrowyck",799,"granite","rocky-loam",,"J.Janes","Common","Present",,"Present","J400","Angophora;Brachychrysum;;;;;;;"
"J401a","J401",,10,87,"sideroxylon","Eucalyptus sideroxylon","2016-04-05",,-30.44023,151.25069,,"NSW","Torreyburn Rd, Yarrowyck",747,"granite","rocky-loam",,"J.Janes","Common","Present",,,"J401","Eucalyptus moluccana;Dodonea;Bursaria spinosa;Lepidosperma;;;;;"
"J401b","J401",,10,87,"sideroxylon","Eucalyptus sideroxylon","2016-04-05",,-30.44023,151.25069,,"NSW","Torreyburn Rd, Yarrowyck",747,"granite","rocky-loam",,"J.Janes","Common","Present",,,"J401","Eucalyptus moluccana;Dodonea;Bursaria spinosa;Lepidosperma;;;;;"
"J401c","J401",,10,87,"sideroxylon","Eucalyptus sideroxylon","2016-04-05",,-30.44023,151.25069,,"NSW","Torreyburn Rd, Yarrowyck",747,"granite","rocky-loam",,"J.Janes","Common","Present",,,"J401","Eucalyptus moluccana;Dodonea;Bursaria spinosa;Lepidosperma;;;;;"
"J401d","J401",,10,87,"sideroxylon","Eucalyptus sideroxylon","2016-04-05",,-30.44023,151.25069,,"NSW","Torreyburn Rd, Yarrowyck",747,"granite","rocky-loam",,"J.Janes","Common","Present",,,"J401","Eucalyptus moluccana;Dodonea;Bursaria spinosa;Lepidosperma;;;;;"
"J401e","J401",,10,87,"sideroxylon","Eucalyptus sideroxylon","2016-04-05",,-30.44023,151.25069,,"NSW","Torreyburn Rd, Yarrowyck",747,"granite","rocky-loam",,"J.Janes","Common","Present",,,"J401","Eucalyptus moluccana;Dodonea;Bursaria spinosa;Lepidosperma;;;;;"
"J401f","J401",,10,87,"sideroxylon","Eucalyptus sideroxylon","2016-04-05",,-30.44023,151.25069,,"NSW","Torreyburn Rd, Yarrowyck",747,"granite","rocky-loam",,"J.Janes","Common","Present",,,"J401","Eucalyptus moluccana;Dodonea;Bursaria spinosa;Lepidosperma;;;;;"
"J401g","J401",,10,87,"sideroxylon","Eucalyptus sideroxylon","2016-04-05",,-30.44023,151.25069,,"NSW","Torreyburn Rd, Yarrowyck",747,"granite","rocky-loam",,"J.Janes","Common","Present",,,"J401","Eucalyptus moluccana;Dodonea;Bursaria spinosa;Lepidosperma;;;;;"
"J401h","J401",,10,87,"sideroxylon","Eucalyptus sideroxylon","2016-04-05",,-30.44023,151.25069,,"NSW","Torreyburn Rd, Yarrowyck",747,"granite","rocky-loam",,"J.Janes","Common","Present",,,"J401","Eucalyptus moluccana;Dodonea;Bursaria spinosa;Lepidosperma;;;;;"
"J401F","J401",,"NA",88,"sideroxylon","Eucalyptus sideroxylon","2016-04-05",,-30.44089,151.25194,,"NSW","Torreyburn Rd, Yarrowyck",747,"granite","rocky-loam",,"J.Janes","Common",,,"Present","J401F","Eucalyptus moluccana;Dodonea;Bursaria spinosa;Lepidosperma;;;;;"
"J402a","J402",,5,89,"caleyi","Eucalyptus caleyi","2016-04-05",,-30.04322,150.94122,,"NSW","Bundarra Rd, Copeton",739,"granite","sand-loam",,"J.Janes","Rare","Present","Present","Present","J402","Callitris columellaris;Themeda;Angophora;;;;;;"
"J402b","J402",,5,89,"caleyi","Eucalyptus caleyi","2016-04-05",,-30.04322,150.94122,,"NSW","Bundarra Rd, Copeton",739,"granite","sand-loam",,"J.Janes","Rare","Present","Present","Present","J402","Callitris columellaris;Themeda;Angophora;;;;;;"
"J402c","J402",,5,89,"caleyi","Eucalyptus caleyi","2016-04-05",,-30.04322,150.94122,,"NSW","Bundarra Rd, Copeton",739,"granite","sand-loam",,"J.Janes","Rare","Present","Present","Present","J402","Callitris columellaris;Themeda;Angophora;;;;;;"
"J403a","J403",,5,90,"caleyi","Eucalyptus caleyi","2016-04-05",,-29.92441,150.93559,,"NSW","Copeton Dam Rd",626,"granite","sand",,"J.Janes","Rare","Present",,"Present","J403","Callitris columellaris;Callitris monticola;Dianella;Austrostipa;;;;;"
"J403b","J403",,5,90,"caleyi","Eucalyptus caleyi","2016-04-05",,-29.92441,150.93559,,"NSW","Copeton Dam Rd",626,"granite","sand",,"J.Janes","Rare","Present",,"Present","J403","Callitris columellaris;Callitris monticola;Dianella;Austrostipa;;;;;"
"J403c","J403",,5,90,"caleyi","Eucalyptus caleyi","2016-04-05",,-29.92441,150.93559,,"NSW","Copeton Dam Rd",626,"granite","sand",,"J.Janes","Rare","Present",,"Present","J403","Callitris columellaris;Callitris monticola;Dianella;Austrostipa;;;;;"
"J404a","J404",,5,91,"caleyi","Eucalyptus caleyi","2016-04-05",,-29.98952,150.85857,,"NSW","Copeton Dam Rd",619,"granite","sand",,"J.Janes","Rare","Present",,"Present","J404","Callitris columellaris;Callitris monticola;Dianella;Austrostipa;;;;;"
"J404b","J404",,5,91,"caleyi","Eucalyptus caleyi","2016-04-05",,-29.98952,150.85857,,"NSW","Copeton Dam Rd",619,"granite","sand",,"J.Janes","Rare","Present",,"Present","J404","Callitris columellaris;Callitris monticola;Dianella;Austrostipa;;;;;"
"J404c","J404",,5,91,"caleyi","Eucalyptus caleyi","2016-04-05",,-29.98952,150.85857,,"NSW","Copeton Dam Rd",619,"granite","sand",,"J.Janes","Rare","Present",,"Present","J404","Callitris columellaris;Callitris monticola;Dianella;Austrostipa;;;;;"
"J405a","J405",,10,92,"sideroxylon","Eucalyptus sideroxylon","2016-04-05",,-30.22862,151.23865,,"NSW","Baldersleigh Rd",741,"granite","gravel-sand",,"J.Janes","Common","Present",,"Present","J405","Eucalyptus melliodora;;;;;;;;"
"J405b","J405",,10,92,"sideroxylon","Eucalyptus sideroxylon","2016-04-05",,-30.22862,151.23865,,"NSW","Baldersleigh Rd",741,"granite","gravel-sand",,"J.Janes","Common","Present",,"Present","J405","Eucalyptus melliodora;;;;;;;;"
"J405c","J405",,10,92,"sideroxylon","Eucalyptus sideroxylon","2016-04-05",,-30.22862,151.23865,,"NSW","Baldersleigh Rd",741,"granite","gravel-sand",,"J.Janes","Common","Present",,"Present","J405","Eucalyptus melliodora;;;;;;;;"
"J405d","J405",,10,92,"sideroxylon","Eucalyptus sideroxylon","2016-04-05",,-30.22862,151.23865,,"NSW","Baldersleigh Rd",741,"granite","gravel-sand",,"J.Janes","Common","Present",,"Present","J405","Eucalyptus melliodora;;;;;;;;"
"J405e","J405",,10,92,"sideroxylon","Eucalyptus sideroxylon","2016-04-05",,-30.22862,151.23865,,"NSW","Baldersleigh Rd",741,"granite","gravel-sand",,"J.Janes","Common","Present",,"Present","J405","Eucalyptus melliodora;;;;;;;;"
"J405f","J405",,10,92,"sideroxylon","Eucalyptus sideroxylon","2016-04-05",,-30.22862,151.23865,,"NSW","Baldersleigh Rd",741,"granite","gravel-sand",,"J.Janes","Common","Present",,"Present","J405","Eucalyptus melliodora;;;;;;;;"
"J405g","J405",,10,92,"sideroxylon","Eucalyptus sideroxylon","2016-04-05",,-30.22862,151.23865,,"NSW","Baldersleigh Rd",741,"granite","gravel-sand",,"J.Janes","Common","Present",,"Present","J405","Eucalyptus melliodora;;;;;;;;"
"J405h","J405",,10,92,"sideroxylon","Eucalyptus sideroxylon","2016-04-05",,-30.22862,151.23865,,"NSW","Baldersleigh Rd",741,"granite","gravel-sand",,"J.Janes","Common","Present",,"Present","J405","Eucalyptus melliodora;;;;;;;;"
"J406a","J406",,10,93,"albens","Eucalyptus albens","2016-04-05",,-30.23707,151.252,,"NSW","Baldersleigh Rd, The Basin",775,"granite","gravel-sand",,"J.Janes","Common","Present",,"Present","J406",";;;;;;;;"
"J406b","J406",,10,93,"albens","Eucalyptus albens","2016-04-05",,-30.23707,151.252,,"NSW","Baldersleigh Rd, The Basin",775,"granite","gravel-sand",,"J.Janes","Common","Present",,"Present","J406",";;;;;;;;"
"J406c","J406",,10,93,"albens","Eucalyptus albens","2016-04-05",,-30.23707,151.252,,"NSW","Baldersleigh Rd, The Basin",775,"granite","gravel-sand",,"J.Janes","Common","Present",,"Present","J406",";;;;;;;;"
"J406d","J406",,10,93,"albens","Eucalyptus albens","2016-04-05",,-30.23707,151.252,,"NSW","Baldersleigh Rd, The Basin",775,"granite","gravel-sand",,"J.Janes","Common","Present",,"Present","J406",";;;;;;;;"
"J406e","J406",,10,93,"albens","Eucalyptus albens","2016-04-05",,-30.23707,151.252,,"NSW","Baldersleigh Rd, The Basin",775,"granite","gravel-sand",,"J.Janes","Common","Present",,"Present","J406",";;;;;;;;"
"J406f","J406",,10,93,"albens","Eucalyptus albens","2016-04-05",,-30.23707,151.252,,"NSW","Baldersleigh Rd, The Basin",775,"granite","gravel-sand",,"J.Janes","Common","Present",,"Present","J406",";;;;;;;;"
"J406g","J406",,10,93,"albens","Eucalyptus albens","2016-04-05",,-30.23707,151.252,,"NSW","Baldersleigh Rd, The Basin",775,"granite","gravel-sand",,"J.Janes","Common","Present",,"Present","J406",";;;;;;;;"
"J406h","J406",,10,93,"albens","Eucalyptus albens","2016-04-05",,-30.23707,151.252,,"NSW","Baldersleigh Rd, The Basin",775,"granite","gravel-sand",,"J.Janes","Common","Present",,"Present","J406",";;;;;;;;"
"J407a","J407",,4,94,"fibrosa","Eucalyptus fibrosa","2016-04-06",,-30.05045,152.63814,,"NSW","Nymboidea",643,"granite","gravel-loam","W","J.Janes","Common",,,"Present","J407","Ghania grandis;Exocarpus;Callitris;Bayeria;Lomandra;Acacia;;;"
"J407b","J407",,4,94,"fibrosa","Eucalyptus fibrosa","2016-04-06",,-30.05045,152.63814,,"NSW","Nymboidea",643,"granite","gravel-loam","W","J.Janes","Common",,,"Present","J407","Ghania grandis;Exocarpus;Callitris;Bayeria;Lomandra;Acacia;;;"
"J408","J408",,1,95,"crebra","Eucalptus crebra","2016-04-06",,-29.92432,152.75188,,"NSW","Nymboidea",119,"granite","sand-loam","NE","J.Janes","Rare",,,,"J408",";;;;;;;;"
"J409","J409",,1,96,"fibrosa","Eucalyptus fibrosa","2016-04-06",,-29.92485,152.75122,,"NSW","Nymboidea",115,"granite","sand-loam","NE","J.Janes","Rare",,,"Present","J409",";;;;;;;;"
"J410a","J410",,5,97,"crebra","Eucalyptus crebra","2016-04-07",,-29.69687,152.10593,,"NSW","Old Grafton Rd, Gibraltar",483,"sandstone","sand-gravel","E","J.Janes","Common",,,"Present","J410","Casuarina;Eucalyptus fibrosa;;;;;;;"
"J410b","J410",,5,97,"crebra","Eucalyptus crebra","2016-04-07",,-29.69687,152.10593,,"NSW","Old Grafton Rd, Gibraltar",483,"sandstone","sand-gravel","E","J.Janes","Common",,,"Present","J410","Casuarina;Eucalyptus fibrosa;;;;;;;"
"J410c","J410",,5,97,"crebra","Eucalyptus crebra","2016-04-07",,-29.69687,152.10593,,"NSW","Old Grafton Rd, Gibraltar",483,"sandstone","sand-gravel","E","J.Janes","Common",,,"Present","J410","Casuarina;Eucalyptus fibrosa;;;;;;;"
"J411","J411",,1,98,"fibrosa","Eucalyptus fibrosa","2016-04-07",,-29.69674,152.10576,,"NSW","Old Grafton Rd, Gibraltar",465,"sandstone","sand-gravel","E","J.Janes","Rare",,,,"J411","Casuarina;Eucalyptus crebra;;;;;;;"
"J412a","J412",,5,101,"moluccana","Eucalyptus moluccana","2016-06-16",,-30.96459,150.84267,,"NSW","Appleby Rd, Moonbi",261,"basalt","clay-sand","SE","J.Janes","Common","Present","Present","Present","J412","Notolea sp;Austrostipa sp;Hyparrhenia hirta;;;;;;"
"J412b","J412",,5,101,"moluccana","Eucalyptus moluccana","2016-06-16",,-30.96459,150.84267,,"NSW","Appleby Rd, Moonbi",261,"basalt","clay-sand","SE","J.Janes","Common","Present","Present","Present","J412","Notolea sp;Austrostipa sp;Hyparrhenia hirta;;;;;;"
"J412c","J412",,5,101,"moluccana","Eucalyptus moluccana","2016-06-16",,-30.96459,150.84267,,"NSW","Appleby Rd, Moonbi",261,"basalt","clay-sand","SE","J.Janes","Common","Present","Present","Present","J412","Notolea sp;Austrostipa sp;Hyparrhenia hirta;;;;;;"
"J413a","J413",,10,102,"albens","Eucalyptus albens","2016-06-16","H may be moluccana",-30.70737,150.09621,,"NSW","Boggabri - private land",261,"basalt","clay-sand","E","J.Janes","common","Present","Present","Present","J413","Eucalyptus populnea;Bursaria sp;;;;;;;"
"J413b","J413",,10,102,"albens","Eucalyptus albens","2016-06-16","H may be moluccana",-30.70737,150.09621,,"NSW","Boggabri - private land",261,"basalt","clay-sand","E","J.Janes","common","Present","Present","Present","J413","Eucalyptus populnea;Bursaria sp;;;;;;;"
"J413c","J413",,10,102,"albens","Eucalyptus albens","2016-06-16","H may be moluccana",-30.70737,150.09621,,"NSW","Boggabri - private land",261,"basalt","clay-sand","E","J.Janes","common","Present","Present","Present","J413","Eucalyptus populnea;Bursaria sp;;;;;;;"
"J413d","J413",,10,102,"albens","Eucalyptus albens","2016-06-16","H may be moluccana",-30.70737,150.09621,,"NSW","Boggabri - private land",261,"basalt","clay-sand","E","J.Janes","common","Present","Present","Present","J413","Eucalyptus populnea;Bursaria sp;;;;;;;"
"J413e","J413",,10,102,"albens","Eucalyptus albens","2016-06-16","H may be moluccana",-30.70737,150.09621,,"NSW","Boggabri - private land",261,"basalt","clay-sand","E","J.Janes","common","Present","Present","Present","J413","Eucalyptus populnea;Bursaria sp;;;;;;;"
"J413f","J413",,10,102,"albens","Eucalyptus albens","2016-06-16","H may be moluccana",-30.70737,150.09621,,"NSW","Boggabri - private land",261,"basalt","clay-sand","E","J.Janes","common","Present","Present","Present","J413","Eucalyptus populnea;Bursaria sp;;;;;;;"
"J413g","J413",,10,102,"albens","Eucalyptus albens","2016-06-16","H may be moluccana",-30.70737,150.09621,,"NSW","Boggabri - private land",261,"basalt","clay-sand","E","J.Janes","common","Present","Present","Present","J413","Eucalyptus populnea;Bursaria sp;;;;;;;"
"J413h","J413",,10,102,"albens","Eucalyptus albens","2016-06-16","H may be moluccana",-30.70737,150.09621,,"NSW","Boggabri - private land",261,"basalt","clay-sand","E","J.Janes","common","Present","Present","Present","J413","Eucalyptus populnea;Bursaria sp;;;;;;;"
"J414a","J414",,5,103,"albens","Eucalyptus albens","2016-06-16","D may be microcarpa",-30.49283,149.94203,,"NSW","Narrabri",235,"basalt","clay-sand","E","J.Janes","Common",,,"Present","J414","Eucalyptus populnea;Bursaria sp;;;;;;;"
"J414b","J414",,5,103,"albens","Eucalyptus albens","2016-06-16","D may be microcarpa",-30.49283,149.94203,,"NSW","Narrabri",235,"basalt","clay-sand","E","J.Janes","Common",,,"Present","J414","Eucalyptus populnea;Bursaria sp;;;;;;;"
"J414c","J414",,5,103,"albens","Eucalyptus albens","2016-06-16","D may be microcarpa",-30.49283,149.94203,,"NSW","Narrabri",235,"basalt","clay-sand","E","J.Janes","Common",,,"Present","J414","Eucalyptus populnea;Bursaria sp;;;;;;;"
"J415a","J415",,5,104,"crebra","Eucalyptus crebra","2016-06-17",,-30.24,149.88559,,"NSW","Killarney Forest, Narrabri",278,"basalt","clay-sand",,"J.Janes","Common",,,,"J415","Eucalyptus chloroclada;Casuarina;Acacia sp;Callitris sp;;;;;"
"J415b","J415",,5,104,"crebra","Eucalyptus crebra","2016-06-17",,-30.24,149.88559,,"NSW","Killarney Forest, Narrabri",278,"basalt","clay-sand",,"J.Janes","Common",,,,"J415","Eucalyptus chloroclada;Casuarina;Acacia sp;Callitris sp;;;;;"
"J415c","J415",,5,104,"crebra","Eucalyptus crebra","2016-06-17",,-30.24,149.88559,,"NSW","Killarney Forest, Narrabri",278,"basalt","clay-sand",,"J.Janes","Common",,,,"J415","Eucalyptus chloroclada;Casuarina;Acacia sp;Callitris sp;;;;;"
"J416a","J416",,10,105,"sideroxylon","Eucalyptus sideroxylon","2016-06-17",,-30.32322,149.26971,,"NSW","Weewaa",183,"granite/gilgai","sand","SW","J.Janes","Common","Present","Present","Present","J416","Eucalyptus pilligaensis;Eucalyptus populnea;Acacia harpophylla;;;;;;"
"J416b","J416",,10,105,"sideroxylon","Eucalyptus sideroxylon","2016-06-17",,-30.32322,149.26971,,"NSW","Weewaa",183,"granite/gilgai","sand","SW","J.Janes","Common","Present","Present","Present","J416","Eucalyptus pilligaensis;Eucalyptus populnea;Acacia harpophylla;;;;;;"
"J416c","J416",,10,105,"sideroxylon","Eucalyptus sideroxylon","2016-06-17",,-30.32322,149.26971,,"NSW","Weewaa",183,"granite/gilgai","sand","SW","J.Janes","Common","Present","Present","Present","J416","Eucalyptus pilligaensis;Eucalyptus populnea;Acacia harpophylla;;;;;;"
"J416d","J416",,10,105,"sideroxylon","Eucalyptus sideroxylon","2016-06-17",,-30.32322,149.26971,,"NSW","Weewaa",183,"granite/gilgai","sand","SW","J.Janes","Common","Present","Present","Present","J416","Eucalyptus pilligaensis;Eucalyptus populnea;Acacia harpophylla;;;;;;"
"J416e","J416",,10,105,"sideroxylon","Eucalyptus sideroxylon","2016-06-17",,-30.32322,149.26971,,"NSW","Weewaa",183,"granite/gilgai","sand","SW","J.Janes","Common","Present","Present","Present","J416","Eucalyptus pilligaensis;Eucalyptus populnea;Acacia harpophylla;;;;;;"
"J416f","J416",,10,105,"sideroxylon","Eucalyptus sideroxylon","2016-06-17",,-30.32322,149.26971,,"NSW","Weewaa",183,"granite/gilgai","sand","SW","J.Janes","Common","Present","Present","Present","J416","Eucalyptus pilligaensis;Eucalyptus populnea;Acacia harpophylla;;;;;;"
"J416g","J416",,10,105,"sideroxylon","Eucalyptus sideroxylon","2016-06-17",,-30.32322,149.26971,,"NSW","Weewaa",183,"granite/gilgai","sand","SW","J.Janes","Common","Present","Present","Present","J416","Eucalyptus pilligaensis;Eucalyptus populnea;Acacia harpophylla;;;;;;"
"J416h","J416",,10,105,"sideroxylon","Eucalyptus sideroxylon","2016-06-17",,-30.32322,149.26971,,"NSW","Weewaa",183,"granite/gilgai","sand","SW","J.Janes","Common","Present","Present","Present","J416","Eucalyptus pilligaensis;Eucalyptus populnea;Acacia harpophylla;;;;;;"
"J417A","J417",,2,99,"crebra","Eucalyptus crebra","2016-06-17",,-30.32377,149.26567,,"NSW","Weewaa",181,"granite/gilgai","sand",,"J.Janes","Common","Present","Present","Present","J417","Eucalyptus pilligaensis;Eucalyptus populnea;Acacia harpophylla;;;;;;"
"J418a","J418",,10,106,"sideroxylon","Eucalyptus sideroxylon","2016-06-17",,-31.05012,149.23013,,"NSW","The Pilliga",387,"basalt","sand-clay","NE","J.Janes","Common",,,"Present","J418","Smooth gum;Exocarpus;Casuarina sp;Dianella sp;;;;;"
"J418b","J418",,10,106,"sideroxylon","Eucalyptus sideroxylon","2016-06-17",,-31.05012,149.23013,,"NSW","The Pilliga",387,"basalt","sand-clay","NE","J.Janes","Common",,,"Present","J418","Smooth gum;Exocarpus;Casuarina sp;Dianella sp;;;;;"
"J418c","J418",,10,106,"sideroxylon","Eucalyptus sideroxylon","2016-06-17",,-31.05012,149.23013,,"NSW","The Pilliga",387,"basalt","sand-clay","NE","J.Janes","Common",,,"Present","J418","Smooth gum;Exocarpus;Casuarina sp;Dianella sp;;;;;"
"J418d","J418",,10,106,"sideroxylon","Eucalyptus sideroxylon","2016-06-17",,-31.05012,149.23013,,"NSW","The Pilliga",387,"basalt","sand-clay","NE","J.Janes","Common",,,"Present","J418","Smooth gum;Exocarpus;Casuarina sp;Dianella sp;;;;;"
"J418e","J418",,10,106,"sideroxylon","Eucalyptus sideroxylon","2016-06-17",,-31.05012,149.23013,,"NSW","The Pilliga",387,"basalt","sand-clay","NE","J.Janes","Common",,,"Present","J418","Smooth gum;Exocarpus;Casuarina sp;Dianella sp;;;;;"
"J418f","J418",,10,106,"sideroxylon","Eucalyptus sideroxylon","2016-06-17",,-31.05012,149.23013,,"NSW","The Pilliga",387,"basalt","sand-clay","NE","J.Janes","Common",,,"Present","J418","Smooth gum;Exocarpus;Casuarina sp;Dianella sp;;;;;"
"J418g","J418",,10,106,"sideroxylon","Eucalyptus sideroxylon","2016-06-17",,-31.05012,149.23013,,"NSW","The Pilliga",387,"basalt","sand-clay","NE","J.Janes","Common",,,"Present","J418","Smooth gum;Exocarpus;Casuarina sp;Dianella sp;;;;;"
"J418h","J418",,10,106,"sideroxylon","Eucalyptus sideroxylon","2016-06-17",,-31.05012,149.23013,,"NSW","The Pilliga",387,"basalt","sand-clay","NE","J.Janes","Common",,,"Present","J418","Smooth gum;Exocarpus;Casuarina sp;Dianella sp;;;;;"
"J419a","J419",,10,100,"albens","Eucalyptus albens","2016-06-23",,-31.35926,148.93951,,"NSW","Warrumbungle",502,"basalt","clay-loam","NE","J.Janes","Common",,,"Present","J419","Eucalyptus crebra;Angophora floribunda;Casuarina sp;Callitris sp;Callitris endlicheri;Eucalyptus moluccana;;;"
"J419b","J419",,10,100,"albens","Eucalyptus albens","2016-06-23",,-31.35926,148.93951,,"NSW","Warrumbungle",502,"basalt","clay-loam","NE","J.Janes","Common",,,"Present","J419","Eucalyptus crebra;Angophora floribunda;Casuarina sp;Callitris sp;Callitris endlicheri;Eucalyptus moluccana;;;"
"J419c","J419",,10,100,"albens","Eucalyptus albens","2016-06-23",,-31.35926,148.93951,,"NSW","Warrumbungle",502,"basalt","clay-loam","NE","J.Janes","Common",,,"Present","J419","Eucalyptus crebra;Angophora floribunda;Casuarina sp;Callitris sp;Callitris endlicheri;Eucalyptus moluccana;;;"
"J419d","J419",,10,100,"albens","Eucalyptus albens","2016-06-23",,-31.35926,148.93951,,"NSW","Warrumbungle",502,"basalt","clay-loam","NE","J.Janes","Common",,,"Present","J419","Eucalyptus crebra;Angophora floribunda;Casuarina sp;Callitris sp;Callitris endlicheri;Eucalyptus moluccana;;;"
"J419e","J419",,10,100,"albens","Eucalyptus albens","2016-06-23",,-31.35926,148.93951,,"NSW","Warrumbungle",502,"basalt","clay-loam","NE","J.Janes","Common",,,"Present","J419","Eucalyptus crebra;Angophora floribunda;Casuarina sp;Callitris sp;Callitris endlicheri;Eucalyptus moluccana;;;"
"J419f","J419",,10,100,"albens","Eucalyptus albens","2016-06-23",,-31.35926,148.93951,,"NSW","Warrumbungle",502,"basalt","clay-loam","NE","J.Janes","Common",,,"Present","J419","Eucalyptus crebra;Angophora floribunda;Casuarina sp;Callitris sp;Callitris endlicheri;Eucalyptus moluccana;;;"
"J419g","J419",,10,100,"albens","Eucalyptus albens","2016-06-23",,-31.35926,148.93951,,"NSW","Warrumbungle",502,"basalt","clay-loam","NE","J.Janes","Common",,,"Present","J419","Eucalyptus crebra;Angophora floribunda;Casuarina sp;Callitris sp;Callitris endlicheri;Eucalyptus moluccana;;;"
"J419h","J419",,10,100,"albens","Eucalyptus albens","2016-06-23",,-31.35926,148.93951,,"NSW","Warrumbungle",502,"basalt","clay-loam","NE","J.Janes","Common",,,"Present","J419","Eucalyptus crebra;Angophora floribunda;Casuarina sp;Callitris sp;Callitris endlicheri;Eucalyptus moluccana;;;"
"J420a","J420",,5,"NA","moluccana","Eucalyptus moluccana","2016-06-23",,-31.35926,148.93951,,"NSW","Warrumbungle",502,"basalt","clay-loam","NE","J.Janes","Common",,,"Present","J420","Eucalyptus crebra;Angophora floribunda;Casuarina sp;Callitris sp;Callitris endlicheri;Eucalyptus albens;;;"
"J420b","J420",,5,"NA","moluccana","Eucalyptus moluccana","2016-06-23",,-31.35926,148.93951,,"NSW","Warrumbungle",502,"basalt","clay-loam","NE","J.Janes","Common",,,"Present","J420","Eucalyptus crebra;Angophora floribunda;Casuarina sp;Callitris sp;Callitris endlicheri;Eucalyptus albens;;;"
"J420c","J420",,5,"NA","moluccana","Eucalyptus moluccana","2016-06-23",,-31.35926,148.93951,,"NSW","Warrumbungle",502,"basalt","clay-loam","NE","J.Janes","Common",,,"Present","J420","Eucalyptus crebra;Angophora floribunda;Casuarina sp;Callitris sp;Callitris endlicheri;Eucalyptus albens;;;"
"J421a","J421",,10,107,"sideroxylon","Eucalyptus sideroxylon","2016-06-23",,-32.36597,148.23103,,"NSW","Narromine",270,"basalt","sand-rock","E","J.Janes","Rare",,,"Present","J421","Eucalyptus moluccana;Themeda triandra;Cynodon dactylon;;;;;;"
"J421b","J421",,10,107,"sideroxylon","Eucalyptus sideroxylon","2016-06-23",,-32.36597,148.23103,,"NSW","Narromine",270,"basalt","sand-rock","E","J.Janes","Rare",,,"Present","J421","Eucalyptus moluccana;Themeda triandra;Cynodon dactylon;;;;;;"
"J421c","J421",,10,107,"sideroxylon","Eucalyptus sideroxylon","2016-06-23",,-32.36597,148.23103,,"NSW","Narromine",270,"basalt","sand-rock","E","J.Janes","Rare",,,"Present","J421","Eucalyptus moluccana;Themeda triandra;Cynodon dactylon;;;;;;"
