"sample.id","site.id","other.ids","total.num.samples","tag.num","species","species.notes","date","notes","latitude","longitude","datum","state","location","altitude","geology","soil","aspect","collector","abundance","buds","flowers","fruit","photos","associated.species","sp.short","ser.short","series"
"FDK01","FDK01","MEL2375684A",1,NA,"microcarpa","Eucalyptus microcarpa","2013-10-31","Voucher with Rebecca Jordan",-36.32987,145.70606,"","VIC","Dookie (private property)",NA,"","","","W.A.Gebert","","","","","",";;;;;;;;","mic","bux","buxeales"
"FDK10","FDK10","MEL2375685A",1,NA,"microcarpa","Eucalyptus microcarpa","2013-10-31","Voucher with Rebecca Jordan",-36.33119,145.70688,"","VIC","Dookie (private property)",NA,"","","","W.A.Gebert","","","","","",";;;;;;;;","mic","bux","buxeales"
"FDK20","FDK20","MEL2375686A",1,NA,"microcarpa","Eucalyptus microcarpa","2013-10-31","Voucher with Rebecca Jordan",-36.33002,145.70534,"","VIC","Dookie (private property)",NA,"","","","W.A.Gebert","","","","","",";;;;;;;;","mic","bux","buxeales"
"FHH02","FHH02","",1,NA,"microcarpa","Eucalyptus microcarpa","2013-12-04","Voucher with Rebecca Jordan",-36.80271,144.00268,"","VIC","Marong (private property)",NA,"","","","R.Jordan","","","","","",";;;;;;;;","mic","bux","buxeales"
"J293","J293","",1,1,"albens","Eucalyptus albens","2015-09-29","",-30.8942,150.66708,"WGS84","NSW","Keepit, Old Menedebri Rd",564,"Basalt","loam","N","J.Janes","Common","Present","","Present","J293","Themeda sp;Trifolium sp;Opuntia stricta;Dianella sp;Amyema miquelii;Asphodelus fistulosus;;;","alb","bux","buxeales"
"J294","J294","",1,2,"albens","Eucalyptus albens","2015-09-29","repeat of 293 (should have been collected as 293A)",-30.8942,150.66708,"WGS84","NSW","Keepit, Old Menedebri Rd",564,"Basalt","loam","N","J.Janes","Common","Present","","Present","","Themeda sp;Trifolium sp;Opuntia stricta;Dianella sp;Amyema miquelii;Asphodelus fistulosus;;;","alb","bux","buxeales"
"J295","J295","",1,NA,"albens","Eucalyptus albens","2015-09-29","",-30.89198,150.6728,"WGS84","NSW","Keepit, Somerton Main Rd",442,"Basalt","sandy-loam","NW","J.Janes","Common","Present","Present","","J295","Themeda sp;Trifolium sp;Opuntia stricta;Dianella sp;;;;;","alb","bux","buxeales"
"J296","J296","",1,3,"melliodora","Eucalyptus melliodora","2015-09-29","",-30.65167,150.87812,"WGS84","NSW","Namoi River, Dunmore Rd",408,"Granite","sandy-loam","SW","J.Janes","Common","Present","Present","Present","J296","Angophora floribunda;grasses;;;;;;;","mel","mellio","melliodorae"
"J297","J297","",1,NA,"melliodora","Eucalyptus melliodora","2015-09-29","repeat of 297 (should have been collected as J296A)",-30.6519,150.87828,"WGS84","NSW","Namoi River, Dunmore Rd",408,"Granite","sandy-loam","SW","J.Janes","Common","Present","Present","","","Angophora floribunda;grasses;;;;;;;","mel","mellio","melliodorae"
"J298","J298","",1,NA,"sideroxylon","Eucalyptus sideroxylon","2015-09-29","",-30.15277,151.07437,"WGS84","NSW","Bundarra, Thunderbolts Way",672,"Granite","Sand ","","J.Janes","Rare","Present","Present","","J298","Grasses;;;;;;;;","sider","mellio","melliodorae"
"J300","J300","",1,NA,"sideroxylon","Eucalyptus sideroxylon","2015-09-30","",-29.80812,150.91918,"WGS84","NSW","Gum Flat, Copeton Dam Rd",653,"Sandstone","Sand","SW","J.Janes","Common","","Present","Present","J300","Austrodanthonia sp;Aotus ericoides;Acacia hakeoides;Exocarpus cupressiformis;;;;;","sider","mellio","melliodorae"
"J301","J301","",1,NA,"sideroxylon","Eucalyptus sideroxylon","2015-09-30","repeat of J300 (should have been collected as J300A)",-29.80812,150.91918,"WGS84","NSW","Gum Flat, Copeton Dam Rd",653,"Sandstone","Sand","SW","J.Janes","Common","","Present","Present","","Austrodanthonia sp;Aotus ericoides;Acacia hakeoides;Exocarpus cupressiformis;;;;;","sider","mellio","melliodorae"
"J302","J302","",1,4,"albens","Eucalyptus albens","2015-09-30","",-30.14391,150.05293,"WGS84","NSW","Sawn Rocks, Kilarney Gap Rd",482,"Basalt","Sand","SE","J.Janes","Common","Present","Present","","J302","Clematis microphylla;Acacia sp;Swainsonia sp;;;;;;","alb","bux","buxeales"
"J303","J303","",1,NA,"albens","Eucalyptus albens","2015-09-30","repeat of J302 (should have been collected as J302A)",-30.14391,150.05293,"WGS84","NSW","Sawn Rocks, Kilarney Gap Rd",482,"Basalt","Sand","SE","J.Janes","Common","Present","Present","","J303","Clematis microphylla;Acacia sp;Swainsonia sp;;;;;;","alb","bux","buxeales"
"J304","J304","",1,NA,"albens","Eucalyptus albens","2015-09-30","repeat of J302 (should have been collected as J302B)",-30.14391,150.05293,"WGS84","NSW","Sawn Rocks, Kilarney Gap Rd",482,"Basalt","Sand","SE","J.Janes","Common","Present","Present","","","Clematis microphylla;Acacia sp;Swainsonia sp;;;;;;","alb","bux","buxeales"
"J305","J305","",1,NA,"pilligaensis","Eucalyptus pilligaensis","2015-09-30","",-30.13395,149.48317,"WGS84","NSW","Narrabri, Newell Hwy",240,"Basalt","Sand","","J.Janes","Rare","Present","","","","Roadside;;;;;;;;","pill","bux","buxeales"
"J307","J307","",1,NA,"crebra","Eucalyptus crebra ?","2015-09-30","",-30.22665,149.8094,"WGS84","NSW","Narrabri, Newell Hwy",240,"Basalt","Sand","","J.Janes","Rare","Present","","","","Roadside;;;;;;;;","creb","sider","siderophloiae"
"J308","J308","",1,NA,"populnea","Eucalyptus populnea","2015-09-30","",-30.22025,149.83597,"WGS84","NSW","Narrabri, Killarney Forest",258,"Basalt","Sand","W","J.Janes","Common","Present","","","",";;;;;;;;","pop","bux","buxeales"
"J310","J310","",1,NA,"populnea","Eucalyptus populnea","2015-09-30","repeat of J308 (should have been collected as J308A)",-30.22025,149.83597,"WGS84","NSW","Narrabri, Killarney Forest",258,"Basalt","Sand","W","J.Janes","Common","Present","","","J310",";;;;;;;;","pop","bux","buxeales"
"J311","J311","",1,5,"fibrosa","Eucalyptus fibrosa ?","2015-09-30","",-30.60224,149.58173,"WGS84","NSW","Pilliga, Newell Hwy",303,"Basalt","Sand","","J.Janes","Common","Present","","Present","J311","Zieria aspalathoides;Boronia sp;Acacia sp;Spyridium sp;;;;;","fib","sider","siderophloiae"
"J312","J312","",1,NA,"sideroxylon","Eucalyptus sideroxylon","2015-09-30","",-30.60224,149.58173,"WGS84","NSW","Pilliga, Newell Hwy",303,"Basalt","Sand","","J.Janes","Common","Present","","Present","J312","Zieria aspalathoides;Boronia sp;Acacia sp;Spyridium sp;;;;;","sider","mellio","melliodorae"
"J313","J313","",1,NA,"fibrosa","Eucalyptus fibrosa","2015-09-30","Apparently missing from herbarium",-30.60224,149.58173,"WGS84","NSW","Pilliga, Newell Hwy",303,"Basalt","Sand","","J.Janes","Common","Present","","Present","J313","Zieria aspalathoides;Boronia sp;Acacia sp;Spyridium sp;;;;;","fib","sider","siderophloiae"
"J314","J314","",1,NA,"fibrosa","Eucalyptus fibrosa","2015-09-30","",-30.92855,149.36347,"WGS84","NSW","Pilliga, no 1 break rd",433,"Basalt","Sand","","J.Janes","Common","Present","","","J314","Zieria aspalathoides;Boronia sp;Acacia sp;Spyridium sp;;;;;","fib","sider","siderophloiae"
"J315","J315","",1,NA,"fibrosa","Eucalyptus fibrosa","2015-09-30","repeat of J314 (should have been collected as J314A)",-30.92855,149.36347,"WGS84","NSW","Pilliga, no 1 break rd",433,"Basalt","Sand","","J.Janes","Common","Present","","","J315","Zieria aspalathoides;Boronia sp;Acacia sp;Spyridium sp;;;;;","fib","sider","siderophloiae"
"J316","J316","",1,NA,"crebra","Eucalyptus crebra","2015-09-30","",-30.92855,149.36347,"WGS84","NSW","Pilliga, no 1 break rd",433,"Basalt","Sand","","J.Janes","rare","Present","","","J316","Zieria aspalathoides;Boronia sp;Acacia sp;Spyridium sp;;;;;","creb","sider","siderophloiae"
"J317","J317","",1,NA,"crebra","Eucalyptus crebra","2015-09-30","",-30.14459,150.0534,"WGS84","NSW","Sawn Rocks, parking lot",485,"Basalt","Sand","W","J.Janes","Rare","","","Present","",";;;;;;;;","creb","sider","siderophloiae"
"J318a","J318","",6,6,"melliodora","Eucalyptus melliodora","2015-10-11","",-31.37365,151.13779,"WGS84","NSW","Chaffey Dam, Tamworth Nundle Rd",532,"","loam","W","J.Janes","Common","Present","Present","","J318","Eucalyptus camaldulensis;Geranium sp;Whalenbergia stricta;Acaena sp;Plantago sp;Asperula sp;;;","mel","mellio","melliodorae"
"J318b","J318","",6,6,"melliodora","Eucalyptus melliodora","2015-10-11","",-31.37365,151.13779,"WGS84","NSW","Chaffey Dam, Tamworth Nundle Rd",532,"","loam","W","J.Janes","Common","Present","Present","","J318","Eucalyptus camaldulensis;Geranium sp;Whalenbergia stricta;Acaena sp;Plantago sp;Asperula sp;;;","mel","mellio","melliodorae"
"J318c","J318","",6,6,"melliodora","Eucalyptus melliodora","2015-10-11","",-31.37365,151.13779,"WGS84","NSW","Chaffey Dam, Tamworth Nundle Rd",532,"","loam","W","J.Janes","Common","Present","Present","","J318","Eucalyptus camaldulensis;Geranium sp;Whalenbergia stricta;Acaena sp;Plantago sp;Asperula sp;;;","mel","mellio","melliodorae"
"J318d","J318","",6,6,"melliodora","Eucalyptus melliodora","2015-10-11","",-31.37365,151.13779,"WGS84","NSW","Chaffey Dam, Tamworth Nundle Rd",532,"","loam","W","J.Janes","Common","Present","Present","","J318","Eucalyptus camaldulensis;Geranium sp;Whalenbergia stricta;Acaena sp;Plantago sp;Asperula sp;;;","mel","mellio","melliodorae"
"J319a","J319","",6,7,"melliodora","Eucalyptus melliodora","2015-10-11","",-31.55948,151.05664,"WGS84","NSW","Nundle, Crawney Rd",751,"","sand","NNE","J.Janes","Common","Present","Present","Present","J319","Eucalyptus camaldulensis;grasses;;;;;;;","mel","mellio","melliodorae"
"J319b","J319","",6,7,"melliodora","Eucalyptus melliodora","2015-10-11","",-31.55948,151.05664,"WGS84","NSW","Nundle, Crawney Rd",751,"","sand","NNE","J.Janes","Common","Present","Present","Present","J319","Eucalyptus camaldulensis;grasses;;;;;;;","mel","mellio","melliodorae"
"J319c","J319","",6,7,"melliodora","Eucalyptus melliodora","2015-10-11","",-31.55948,151.05664,"WGS84","NSW","Nundle, Crawney Rd",751,"","sand","NNE","J.Janes","Common","Present","Present","Present","J319","Eucalyptus camaldulensis;grasses;;;;;;;","mel","mellio","melliodorae"
"J319d","J319","",6,7,"melliodora","Eucalyptus melliodora","2015-10-11","",-31.55948,151.05664,"WGS84","NSW","Nundle, Crawney Rd",751,"","sand","NNE","J.Janes","Common","Present","Present","Present","J319","Eucalyptus camaldulensis;grasses;;;;;;;","mel","mellio","melliodorae"
"J320a","J320","",6,8,"moluccana","Eucalyptus moluccana","2015-10-11","",-31.72257,151.10243,"WGS84","NSW","Timor, Crawney Rd",486,"Mudstone","clay-sand","W","J.Janes","Common","","","Present","J320","Roadside;;;;;;;;","mol","bux","buxeales"
"J320b","J320","",6,8,"moluccana","Eucalyptus moluccana","2015-10-11","",-31.72257,151.10243,"WGS84","NSW","Timor, Crawney Rd",486,"Mudstone","clay-sand","W","J.Janes","Common","","","Present","J320","Roadside;;;;;;;;","mol","bux","buxeales"
"J320c","J320","",6,8,"moluccana","Eucalyptus moluccana","2015-10-11","",-31.72257,151.10243,"WGS84","NSW","Timor, Crawney Rd",486,"Mudstone","clay-sand","W","J.Janes","Common","","","Present","J320","Roadside;;;;;;;;","mol","bux","buxeales"
"J320d","J320","",6,8,"moluccana","Eucalyptus moluccana","2015-10-11","",-31.72257,151.10243,"WGS84","NSW","Timor, Crawney Rd",486,"Mudstone","clay-sand","W","J.Janes","Common","","","Present","J320","Roadside;;;;;;;;","mol","bux","buxeales"
"J321b","J321","",7,9,"crebra","Eucalyptus crebra","2015-10-12","Used J321G in sequencing",-32.75326,151.25224,"WGS84","NSW","Polkobin, Broke Rd",109,"Mudstone","clay ","","J.Janes","Common","","","","J321","Corymbia sp;Allocasuarina sp;Pultonaea sp;Busaria spinosa;Acacia sp;;;;","creb","sider","siderophloiae"
"J321c","J321","",7,9,"crebra","Eucalyptus crebra","2015-10-12","Used J321G in sequencing",-32.75326,151.25224,"WGS84","NSW","Polkobin, Broke Rd",109,"Mudstone","clay ","","J.Janes","Common","","","","J321","Corymbia sp;Allocasuarina sp;Pultonaea sp;Busaria spinosa;Acacia sp;;;;","creb","sider","siderophloiae"
"J321d","J321","",7,9,"crebra","Eucalyptus crebra","2015-10-12","Used J321G in sequencing",-32.75326,151.25224,"WGS84","NSW","Polkobin, Broke Rd",109,"Mudstone","clay ","","J.Janes","Common","","","","J321","Corymbia sp;Allocasuarina sp;Pultonaea sp;Busaria spinosa;Acacia sp;;;;","creb","sider","siderophloiae"
"J321e","J321","",7,9,"crebra","Eucalyptus crebra","2015-10-12","Used J321G in sequencing",-32.75326,151.25224,"WGS84","NSW","Polkobin, Broke Rd",109,"Mudstone","clay ","","J.Janes","Common","","","","J321","Corymbia sp;Allocasuarina sp;Pultonaea sp;Busaria spinosa;Acacia sp;;;;","creb","sider","siderophloiae"
"J321f","J321","",7,9,"crebra","Eucalyptus crebra","2015-10-12","Used J321G in sequencing",-32.75326,151.25224,"WGS84","NSW","Polkobin, Broke Rd",109,"Mudstone","clay ","","J.Janes","Common","","","","J321","Corymbia sp;Allocasuarina sp;Pultonaea sp;Busaria spinosa;Acacia sp;;;;","creb","sider","siderophloiae"
"J322a","J322","",6,10,"fibrosa","Eucalyptus fibrosa","2015-10-12","",-32.75342,151.25269,"WGS84","NSW","Polkobin, Broke Rd",110,"Mudstone","clay ","","J.Janes","Common","","","","J322","Corymbia sp;Allocasuarina sp;Pultonaea sp;Busaria spinosa;Acacia sp;;;;","fib","sider","siderophloiae"
"J322b","J322","",6,10,"fibrosa","Eucalyptus fibrosa","2015-10-12","",-32.75342,151.25269,"WGS84","NSW","Polkobin, Broke Rd",110,"Mudstone","clay ","","J.Janes","Common","","","","J322","Corymbia sp;Allocasuarina sp;Pultonaea sp;Busaria spinosa;Acacia sp;;;;","fib","sider","siderophloiae"
"J322c","J322","",6,10,"fibrosa","Eucalyptus fibrosa","2015-10-12","",-32.75342,151.25269,"WGS84","NSW","Polkobin, Broke Rd",110,"Mudstone","clay ","","J.Janes","Common","","","","J322","Corymbia sp;Allocasuarina sp;Pultonaea sp;Busaria spinosa;Acacia sp;;;;","fib","sider","siderophloiae"
"J322d","J322","",6,10,"fibrosa","Eucalyptus fibrosa","2015-10-12","",-32.75342,151.25269,"WGS84","NSW","Polkobin, Broke Rd",110,"Mudstone","clay ","","J.Janes","Common","","","","J322","Corymbia sp;Allocasuarina sp;Pultonaea sp;Busaria spinosa;Acacia sp;;;;","fib","sider","siderophloiae"
"J323A","J323","",2,11,"largiflorens","Eucalyptus largiflorens (?)","2015-10-12","",-32.40498,150.36256,"WGS84","NSW","Wollomi NP, Bylong Valley Way",117,"Granite","loam-sand","W","J.Janes","Rare","Present","","","J323","Ghania sp;Acacia sp;Callitris sp;Epacris sp;Bursaria spinosa;Oxalus;;;","larg","bux","buxeales"
"J324a","J324","",6,12,"conica","Eucalyptus conica","2015-10-12","",-32.44442,150.2812,"WGS84","NSW","Wollomi NP, Bylong Valley Way",213,"Granite","loam-sand","E","J.Janes","Common","","","","J324",";;;;;;;;","con","hetero","heterophloiae"
"J324b","J324","",6,12,"conica","Eucalyptus conica","2015-10-12","",-32.44442,150.2812,"WGS84","NSW","Wollomi NP, Bylong Valley Way",213,"Granite","loam-sand","E","J.Janes","Common","","","","J324",";;;;;;;;","con","hetero","heterophloiae"
"J324c","J324","",6,12,"conica","Eucalyptus conica","2015-10-12","",-32.44442,150.2812,"WGS84","NSW","Wollomi NP, Bylong Valley Way",213,"Granite","loam-sand","E","J.Janes","Common","","","","J324",";;;;;;;;","con","hetero","heterophloiae"
"J324d","J324","",6,12,"conica","Eucalyptus conica","2015-10-12","",-32.44442,150.2812,"WGS84","NSW","Wollomi NP, Bylong Valley Way",213,"Granite","loam-sand","E","J.Janes","Common","","","","J324",";;;;;;;;","con","hetero","heterophloiae"
"J325","J325","",NA,NA,"baueriana","Eucalyptus baueriana","2015-10-12","Gave this sample to Tim at request of Rose therefore never entered in herbarium as we do not have a voucher",-32.49536,150.90842,"WGS84","NSW","Jerrys Plains, Golden Hwy",110,"Basalt/Mudstone","clay-loam","N","J.Janes","Rare","","","","J325","Roadside;;;;;;;;","bau","hetero","heterophloiae"
"J326a","J326","",5,13,"moluccana","Eucalyptus moluccana","2015-11-03","Apparently missing from herbarium",-28.21744,152.84309,"WGS84","QLD","Rathdowney, Boonah Rathdowney Rd",103,"Mudstone","clay-loam","","J.Janes","Common","","Present","Present","J326","Acacia verniciflua;Roadside;;;;;;;","mol","bux","buxeales"
"J326b","J326","",5,13,"moluccana","Eucalyptus moluccana","2015-11-03","Apparently missing from herbarium",-28.21744,152.84309,"WGS84","QLD","Rathdowney, Boonah Rathdowney Rd",103,"Mudstone","clay-loam","","J.Janes","Common","","Present","Present","J326","Acacia verniciflua;Roadside;;;;;;;","mol","bux","buxeales"
"J326c","J326","",5,13,"moluccana","Eucalyptus moluccana","2015-11-03","Apparently missing from herbarium",-28.21744,152.84309,"WGS84","QLD","Rathdowney, Boonah Rathdowney Rd",103,"Mudstone","clay-loam","","J.Janes","Common","","Present","Present","J326","Acacia verniciflua;Roadside;;;;;;;","mol","bux","buxeales"
"J326 - Recollecta","J326 - Recollect","",6,13,"moluccana","Eucalyptus moluccana","2016-12-09","Recollected but originals already in herbarium",-28.21744,152.84309,"WGS84","QLD","Rathdowney, Boonah Rathdowney Rd",103,"Mudstone","clay-loam","","J.Janes, T.Collins","Common","","Present","Present","J326","Acacia verniciflua;Roadside;;;;;;;","mol","bux","buxeales"
"J326 - Recollectb","J326 - Recollect","",6,13,"moluccana","Eucalyptus moluccana","2016-12-09","Recollected but originals already in herbarium",-28.21744,152.84309,"WGS84","QLD","Rathdowney, Boonah Rathdowney Rd",103,"Mudstone","clay-loam","","J.Janes, T.Collins","Common","","Present","Present","J326","Acacia verniciflua;Roadside;;;;;;;","mol","bux","buxeales"
"J326 - Recollectc","J326 - Recollect","",6,13,"moluccana","Eucalyptus moluccana","2016-12-09","Recollected but originals already in herbarium",-28.21744,152.84309,"WGS84","QLD","Rathdowney, Boonah Rathdowney Rd",103,"Mudstone","clay-loam","","J.Janes, T.Collins","Common","","Present","Present","J326","Acacia verniciflua;Roadside;;;;;;;","mol","bux","buxeales"
"J326 - Recollectd","J326 - Recollect","",6,13,"moluccana","Eucalyptus moluccana","2016-12-09","Recollected but originals already in herbarium",-28.21744,152.84309,"WGS84","QLD","Rathdowney, Boonah Rathdowney Rd",103,"Mudstone","clay-loam","","J.Janes, T.Collins","Common","","Present","Present","J326","Acacia verniciflua;Roadside;;;;;;;","mol","bux","buxeales"
"J327a","J327","",5,14,"crebra","Eucalyptus crebra","2015-11-03","Apparently missing from herbarium",-28.45172,152.3925,"WGS84","NSW","Koreelah, Tooloom Rd",533,"Granite","loam","N","J.Janes","Common","Present","","Present","J327","Casuarina cunninghamiana;Dianella revoluta;Acacia burrowii;Eustraphus latifolius;;;;;","creb","sider","siderophloiae"
"J327b","J327","",5,14,"crebra","Eucalyptus crebra","2015-11-03","Apparently missing from herbarium",-28.45172,152.3925,"WGS84","NSW","Koreelah, Tooloom Rd",533,"Granite","loam","N","J.Janes","Common","Present","","Present","J327","Casuarina cunninghamiana;Dianella revoluta;Acacia burrowii;Eustraphus latifolius;;;;;","creb","sider","siderophloiae"
"J327c","J327","",5,14,"crebra","Eucalyptus crebra","2015-11-03","Apparently missing from herbarium",-28.45172,152.3925,"WGS84","NSW","Koreelah, Tooloom Rd",533,"Granite","loam","N","J.Janes","Common","Present","","Present","J327","Casuarina cunninghamiana;Dianella revoluta;Acacia burrowii;Eustraphus latifolius;;;;;","creb","sider","siderophloiae"
"J328a","J328","",5,15,"moluccana","Eucalyptus moluccana","2015-11-03","",-28.43038,152.35915,"WGS84","NSW","Legume, Mt Lindsay Rd",480,"Granite","clay","SW","J.Janes","Common","","","Present","J328","Roadside;;;;;;;;","mol","bux","buxeales"
"J328b","J328","",5,15,"moluccana","Eucalyptus moluccana","2015-11-03","",-28.43038,152.35915,"WGS84","NSW","Legume, Mt Lindsay Rd",480,"Granite","clay","SW","J.Janes","Common","","","Present","J328","Roadside;;;;;;;;","mol","bux","buxeales"
"J328c","J328","",5,15,"moluccana","Eucalyptus moluccana","2015-11-03","",-28.43038,152.35915,"WGS84","NSW","Legume, Mt Lindsay Rd",480,"Granite","clay","SW","J.Janes","Common","","","Present","J328","Roadside;;;;;;;;","mol","bux","buxeales"
"J329a","J329","",4,16,"conica","Eucalyptus conica","2015-11-03","",-28.41028,152.29292,"WGS84","NSW","Legume, Mt Lindsay Rd",564,"Granite","sand","S","J.Janes","Common","Present","","Present","J329","Ficus sp;Acacia burrowii;Clematis sp;smooth gum;;;;;","con","hetero","heterophloiae"
"J329b","J329","",4,16,"conica","Eucalyptus conica","2015-11-03","",-28.41028,152.29292,"WGS84","NSW","Legume, Mt Lindsay Rd",564,"Granite","sand","S","J.Janes","Common","Present","","Present","J329","Ficus sp;Acacia burrowii;Clematis sp;smooth gum;;;;;","con","hetero","heterophloiae"
"J330a","J330","",5,17,"fibrosa","Eucalyptus fibrosa","2015-11-04","",-28.19138,151.61853,"WGS84","QLD","Karara, Cunningham Hwy",525,"Basalt","sand","N","J.Janes","Common","","","Present","J330","Acacia clivicola;Acacia hakeoides;Dodonea cuneata;Callitris columellaris;;;;;","fib","sider","siderophloiae"
"J330b","J330","",5,17,"fibrosa","Eucalyptus fibrosa","2015-11-04","",-28.19138,151.61853,"WGS84","QLD","Karara, Cunningham Hwy",525,"Basalt","sand","N","J.Janes","Common","","","Present","J330","Acacia clivicola;Acacia hakeoides;Dodonea cuneata;Callitris columellaris;;;;;","fib","sider","siderophloiae"
"J330c","J330","",5,17,"fibrosa","Eucalyptus fibrosa","2015-11-04","",-28.19138,151.61853,"WGS84","QLD","Karara, Cunningham Hwy",525,"Basalt","sand","N","J.Janes","Common","","","Present","J330","Acacia clivicola;Acacia hakeoides;Dodonea cuneata;Callitris columellaris;;;;;","fib","sider","siderophloiae"
"J331a","J331","",5,19,"crebra","Eucalyptus crebra","2015-11-04","",-28.29549,151.48801,"WGS84","QLD","Gore, Cunningham Hwy",510,"granite/sandstone","sand-clay","SW","J.Janes","Common","Present","","Present","J331","Acacia clivicola;Acacia hakeoides;Dodonea cuneata;Callitris columellaris;Eucalyptus sp;;;;","creb","sider","siderophloiae"
"J331b","J331","",5,19,"crebra","Eucalyptus crebra","2015-11-04","",-28.29549,151.48801,"WGS84","QLD","Gore, Cunningham Hwy",510,"granite/sandstone","sand-clay","SW","J.Janes","Common","Present","","Present","J331","Acacia clivicola;Acacia hakeoides;Dodonea cuneata;Callitris columellaris;Eucalyptus sp;;;;","creb","sider","siderophloiae"
"J331c","J331","",5,19,"crebra","Eucalyptus crebra","2015-11-04","",-28.29549,151.48801,"WGS84","QLD","Gore, Cunningham Hwy",510,"granite/sandstone","sand-clay","SW","J.Janes","Common","Present","","Present","J331","Acacia clivicola;Acacia hakeoides;Dodonea cuneata;Callitris columellaris;Eucalyptus sp;;;;","creb","sider","siderophloiae"
"J332a","J332","",5,18,"microcarpa","Eucalyptus sp (microcarpa?)","2015-11-04","",-28.29549,151.48801,"WGS84","QLD","Gore, Cunningham Hwy",510,"granite/sandstone","sand-clay","SW","J.Janes","Common","","","Present","J332","Acacia clivicola;Acacia hakeoides;Dodonea cuneata;Callitris columellaris;Eucalyptus crebra;;;;","mic","bux","buxeales"
"J332b","J332","",5,18,"microcarpa","Eucalyptus sp (microcarpa?)","2015-11-04","",-28.29549,151.48801,"WGS84","QLD","Gore, Cunningham Hwy",510,"granite/sandstone","sand-clay","SW","J.Janes","Common","","","Present","J332","Acacia clivicola;Acacia hakeoides;Dodonea cuneata;Callitris columellaris;Eucalyptus crebra;;;;","mic","bux","buxeales"
"J332c","J332","",5,18,"microcarpa","Eucalyptus sp (microcarpa?)","2015-11-04","",-28.29549,151.48801,"WGS84","QLD","Gore, Cunningham Hwy",510,"granite/sandstone","sand-clay","SW","J.Janes","Common","","","Present","J332","Acacia clivicola;Acacia hakeoides;Dodonea cuneata;Callitris columellaris;Eucalyptus crebra;;;;","mic","bux","buxeales"
"J332 - Recollecta","J332 - Recollect","",6,18,"microcarpa","Eucalyptus sp (microcarpa?)","2016-12-09","Recollected but originals already in herbarium",-28.29549,151.48801,"WGS84","QLD","Gore, Cunningham Hwy",510,"granite/sandstone","sand-clay","SW","J.Janes, T.Collins","Common","","","Present","J332","Acacia clivicola;Acacia hakeoides;Dodonea cuneata;Callitris columellaris;Eucalyptus crebra;;;;","mic","bux","buxeales"
"J332 - Recollectb","J332 - Recollect","",6,18,"microcarpa","Eucalyptus sp (microcarpa?)","2016-12-09","Recollected but originals already in herbarium",-28.29549,151.48801,"WGS84","QLD","Gore, Cunningham Hwy",510,"granite/sandstone","sand-clay","SW","J.Janes, T.Collins","Common","","","Present","J332","Acacia clivicola;Acacia hakeoides;Dodonea cuneata;Callitris columellaris;Eucalyptus crebra;;;;","mic","bux","buxeales"
"J332 - Recollectc","J332 - Recollect","",6,18,"microcarpa","Eucalyptus sp (microcarpa?)","2016-12-09","Recollected but originals already in herbarium",-28.29549,151.48801,"WGS84","QLD","Gore, Cunningham Hwy",510,"granite/sandstone","sand-clay","SW","J.Janes, T.Collins","Common","","","Present","J332","Acacia clivicola;Acacia hakeoides;Dodonea cuneata;Callitris columellaris;Eucalyptus crebra;;;;","mic","bux","buxeales"
"J332 - Recollectd","J332 - Recollect","",6,18,"microcarpa","Eucalyptus sp (microcarpa?)","2016-12-09","Recollected but originals already in herbarium",-28.29549,151.48801,"WGS84","QLD","Gore, Cunningham Hwy",510,"granite/sandstone","sand-clay","SW","J.Janes, T.Collins","Common","","","Present","J332","Acacia clivicola;Acacia hakeoides;Dodonea cuneata;Callitris columellaris;Eucalyptus crebra;;;;","mic","bux","buxeales"
"J333a","J333","",5,20,"caleyi","Eucalyptus caleyi","2015-11-04","",-28.52431,151.10556,"WGS84","QLD","Inglewood, Inglewood Texas Rd",340,"granite/sandstone","sand-clay","NE","J.Janes","Common","","","Present","J333","Acacia leptocarpa;Acacia cultriformis;;;;;;;","cal","rhodox","rhodoxylon"
"J333b","J333","",5,20,"caleyi","Eucalyptus caleyi","2015-11-04","",-28.52431,151.10556,"WGS84","QLD","Inglewood, Inglewood Texas Rd",340,"granite/sandstone","sand-clay","NE","J.Janes","Common","","","Present","J333","Acacia leptocarpa;Acacia cultriformis;;;;;;;","cal","rhodox","rhodoxylon"
"J333c","J333","",5,20,"caleyi","Eucalyptus caleyi","2015-11-04","",-28.52431,151.10556,"WGS84","QLD","Inglewood, Inglewood Texas Rd",340,"granite/sandstone","sand-clay","NE","J.Janes","Common","","","Present","J333","Acacia leptocarpa;Acacia cultriformis;;;;;;;","cal","rhodox","rhodoxylon"
"J334a","J334","",5,21,"moluccana","Eucalyptus moluccana (?)","2015-11-04","",-28.53696,151.10815,"WGS84","QLD","Inglewood, Inglewood Texas Rd",335,"granite/sandstone","sand-clay","E","J.Janes","Common","","","Present","J334","Acacia leptocarpa;Acacia cultriformis;;;;;;;","mol","bux","buxeales"
"J334b","J334","",5,21,"moluccana","Eucalyptus moluccana (?)","2015-11-04","",-28.53696,151.10815,"WGS84","QLD","Inglewood, Inglewood Texas Rd",335,"granite/sandstone","sand-clay","E","J.Janes","Common","","","Present","J334","Acacia leptocarpa;Acacia cultriformis;;;;;;;","mol","bux","buxeales"
