"ID","num_runs","SampleSet","Species","SpeciesNoHybrid","Series","SpeciesCode","Section","BinomialName","SpeciesNote","Location","LocationCode","TagNum","Date","Waypoint","Latitude","Longitude","Elevation","State","Notes","SeedYesNo","SeedNotes","AdditionalID","Project1","Project2","Oxley","Project1PlusOxley","reads","bases","gc_bases","non_acgt_bases"
"J422c",3,"Jasmine","sideroxylon","sideroxylon","melliodorae","sid","Adnataria","Eucalyptus sideroxylon",NA,"Dubbo",NA,NA,"2016-06-24",NA,-32.22311,148.66797,NA,"NSW",NA,NA,NA,NA,NA,"Y",NA,NA,24367559,3277938158,1332258548,11927
"J422d",1,"Jasmine","sideroxylon","sideroxylon","melliodorae","sid","Adnataria","Eucalyptus sideroxylon",NA,"Dubbo",NA,NA,"2016-06-24",NA,-32.22311,148.66797,NA,"NSW",NA,NA,NA,NA,NA,"Y",NA,NA,48481984,6380220851,2582082418,27497
"J422e",6,"Jasmine","sideroxylon","sideroxylon","melliodorae","sid","Adnataria","Eucalyptus sideroxylon",NA,"Dubbo",NA,NA,"2016-06-24",NA,-32.22311,148.66797,NA,"NSW",NA,NA,NA,NA,NA,"Y",NA,NA,55910881,7482267362,3088967329,21703
"J422f",3,"Jasmine","sideroxylon","sideroxylon","melliodorae","sid","Adnataria","Eucalyptus sideroxylon",NA,"Dubbo",NA,NA,"2016-06-24",NA,-32.22311,148.66797,NA,"NSW",NA,NA,NA,NA,NA,"Y",NA,NA,25721621,3451794440,1420775952,11586
"J422g",3,"Jasmine","sideroxylon","sideroxylon","melliodorae","sid","Adnataria","Eucalyptus sideroxylon",NA,"Dubbo",NA,NA,"2016-06-24",NA,-32.22311,148.66797,NA,"NSW",NA,NA,NA,NA,NA,"Y",NA,NA,24249827,3315269448,1341526708,8533
"J422h",1,"Jasmine","sideroxylon","sideroxylon","melliodorae","sid","Adnataria","Eucalyptus sideroxylon",NA,"Dubbo",NA,NA,"2016-06-24",NA,-32.22311,148.66797,NA,"NSW",NA,NA,NA,NA,NA,"Y",NA,NA,44174022,5835220254,2348820977,29433
"J422i",1,"Jasmine","sideroxylon","sideroxylon","melliodorae","sid","Adnataria","Eucalyptus sideroxylon",NA,"Dubbo",NA,NA,"2016-06-24",NA,-32.22311,148.66797,NA,"NSW",NA,NA,NA,NA,NA,"Y",NA,NA,52090588,6925487841,2807082267,35416
"J423",4,"Jasmine","moluccana","moluccana","buxeales","mol","Adnataria","Eucalyptus moluccana",NA,"Coolah",NA,"109","2016-06-24",NA,-31.82373,149.68475,NA,"NSW",NA,NA,NA,NA,"Y",NA,NA,"Y",54168705,7094716103,2906304245,22355
"J424",4,"Jasmine","albens","albens","buxeales","alb","Adnataria","Eucalyptus albens",NA,"Ardglen",NA,"110","2016-06-24",NA,-31.71111,150.6998,NA,"NSW",NA,NA,NA,NA,NA,"Y",NA,NA,80329054,10621986764,4314673923,29851
"J424a",3,"Jasmine","albens","albens","buxeales","alb","Adnataria","Eucalyptus albens",NA,"Ardglen",NA,NA,"2016-06-24",NA,-31.71111,150.6998,NA,"NSW",NA,NA,NA,NA,NA,"Y",NA,NA,31247803,4235657560,1745190253,14101
"J424b",3,"Jasmine","albens","albens","buxeales","alb","Adnataria","Eucalyptus albens",NA,"Ardglen",NA,NA,"2016-06-24",NA,-31.71111,150.6998,NA,"NSW",NA,NA,NA,NA,NA,"Y",NA,NA,17355038,2357086638,949304645,7331
"J424c",3,"Jasmine","albens","albens","buxeales","alb","Adnataria","Eucalyptus albens",NA,"Ardglen",NA,NA,"2016-06-24",NA,-31.71111,150.6998,NA,"NSW",NA,NA,NA,NA,NA,"Y",NA,NA,32986357,4482184759,1834461423,12029
"J424d",3,"Jasmine","albens","albens","buxeales","alb","Adnataria","Eucalyptus albens",NA,"Ardglen",NA,NA,"2016-06-24",NA,-31.71111,150.6998,NA,"NSW",NA,NA,NA,NA,NA,"Y",NA,NA,18317017,2472377598,1014685653,7341
"J424e",3,"Jasmine","albens","albens","buxeales","alb","Adnataria","Eucalyptus albens",NA,"Ardglen",NA,NA,"2016-06-24",NA,-31.71111,150.6998,NA,"NSW",NA,NA,NA,NA,NA,"Y",NA,NA,30070408,4033999646,1671612973,13747
"J424f",3,"Jasmine","albens","albens","buxeales","alb","Adnataria","Eucalyptus albens",NA,"Ardglen",NA,NA,"2016-06-24",NA,-31.71111,150.6998,NA,"NSW",NA,NA,NA,NA,NA,"Y",NA,NA,23798051,3236989861,1327110358,8561
"J424g",3,"Jasmine","albens","albens","buxeales","alb","Adnataria","Eucalyptus albens",NA,"Ardglen",NA,NA,"2016-06-24",NA,-31.71111,150.6998,NA,"NSW",NA,NA,NA,NA,NA,"Y",NA,NA,22717523,3024149978,1242869505,9411
"J424h",1,"Jasmine","albens","albens","buxeales","alb","Adnataria","Eucalyptus albens",NA,"Ardglen",NA,NA,"2016-06-24",NA,-31.71111,150.6998,NA,"NSW",NA,NA,NA,NA,NA,"Y",NA,NA,42671398,5575820364,2253056591,28382
"J424i",1,"Jasmine","albens","albens","buxeales","alb","Adnataria","Eucalyptus albens",NA,"Ardglen",NA,NA,"2016-06-24",NA,-31.71111,150.6998,NA,"NSW",NA,NA,NA,NA,NA,"Y",NA,NA,39395321,5129181920,2094928578,23606
"J425",3,"Jasmine","sideroxylon","sideroxylon","melliodorae","sid","Adnataria","Eucalyptus sideroxylon",NA,"Bundarra",NA,"111","2016-07-09",NA,-30.30756,151.20671,NA,"NSW",NA,NA,NA,NA,NA,"Y",NA,NA,29563780,4069524010,1638677403,12354
"J425a",3,"Jasmine","sideroxylon","sideroxylon","melliodorae","sid","Adnataria","Eucalyptus sideroxylon",NA,"Bundarra",NA,NA,"2016-07-09",NA,-30.30756,151.20671,NA,"NSW",NA,NA,NA,NA,NA,"Y",NA,NA,25280258,3420620314,1409801179,9632
"J425b",3,"Jasmine","sideroxylon","sideroxylon","melliodorae","sid","Adnataria","Eucalyptus sideroxylon",NA,"Bundarra",NA,NA,"2016-07-09",NA,-30.30756,151.20671,NA,"NSW",NA,NA,NA,NA,NA,"Y",NA,NA,28517909,3874147029,1600755532,15622
"J425c",3,"Jasmine","sideroxylon","sideroxylon","melliodorae","sid","Adnataria","Eucalyptus sideroxylon",NA,"Bundarra",NA,NA,"2016-07-09",NA,-30.30756,151.20671,NA,"NSW",NA,NA,NA,NA,NA,"Y",NA,NA,36060460,4928780245,2025499355,12999
"J425d",3,"Jasmine","sideroxylon","sideroxylon","melliodorae","sid","Adnataria","Eucalyptus sideroxylon",NA,"Bundarra",NA,NA,"2016-07-09",NA,-30.30756,151.20671,NA,"NSW",NA,NA,NA,NA,NA,"Y",NA,NA,25470395,3481787269,1428427726,13079
"J425e",3,"Jasmine","sideroxylon","sideroxylon","melliodorae","sid","Adnataria","Eucalyptus sideroxylon",NA,"Bundarra",NA,NA,"2016-07-09",NA,-30.30756,151.20671,NA,"NSW",NA,NA,NA,NA,NA,"Y",NA,NA,45462335,6173424103,2525929386,24372
"J425f",3,"Jasmine","sideroxylon","sideroxylon","melliodorae","sid","Adnataria","Eucalyptus sideroxylon",NA,"Bundarra",NA,NA,"2016-07-09",NA,-30.30756,151.20671,NA,"NSW",NA,NA,NA,NA,NA,"Y",NA,NA,35185801,4747099242,1926890963,16778
"J425g",3,"Jasmine","sideroxylon","sideroxylon","melliodorae","sid","Adnataria","Eucalyptus sideroxylon",NA,"Bundarra",NA,NA,"2016-07-09",NA,-30.30756,151.20671,NA,"NSW",NA,NA,NA,NA,NA,"Y",NA,NA,20840706,2846992081,1167301748,10487
"J425h",3,"Jasmine","sideroxylon","sideroxylon","melliodorae","sid","Adnataria","Eucalyptus sideroxylon",NA,"Bundarra",NA,NA,"2016-07-09",NA,-30.30756,151.20671,NA,"NSW",NA,NA,NA,NA,NA,"Y",NA,NA,21964857,2995210752,1213793932,8801
"J425i",3,"Jasmine","sideroxylon","sideroxylon","melliodorae","sid","Adnataria","Eucalyptus sideroxylon",NA,"Bundarra",NA,NA,"2016-07-09",NA,-30.30756,151.20671,NA,"NSW",NA,NA,NA,NA,NA,"Y",NA,NA,34803394,4775550103,1946570897,16774
"J426",3,"Jasmine","albens","albens","buxeales","alb","Adnataria","Eucalyptus albens",NA,"Bundarra",NA,"112","2016-07-09",NA,-30.30846,151.20667,NA,"NSW",NA,NA,NA,NA,NA,"Y",NA,NA,22352358,3060784828,1252108066,7765
"J426a",3,"Jasmine","albens","albens","buxeales","alb","Adnataria","Eucalyptus albens",NA,"Bundarra",NA,NA,"2016-07-09",NA,-30.30846,151.20667,NA,"NSW",NA,NA,NA,NA,NA,"Y",NA,NA,22768251,3123557044,1248990763,12535
"J426b",3,"Jasmine","albens","albens","buxeales","alb","Adnataria","Eucalyptus albens",NA,"Bundarra",NA,NA,"2016-07-09",NA,-30.30846,151.20667,NA,"NSW",NA,NA,NA,NA,NA,"Y",NA,NA,23191501,3134957339,1271444587,9761
"J426c",3,"Jasmine","albens","albens","buxeales","alb","Adnataria","Eucalyptus albens",NA,"Bundarra",NA,NA,"2016-07-09",NA,-30.30846,151.20667,NA,"NSW",NA,NA,NA,NA,NA,"Y",NA,NA,23545819,3137234306,1267751345,10267
"J426d",3,"Jasmine","albens","albens","buxeales","alb","Adnataria","Eucalyptus albens",NA,"Bundarra",NA,NA,"2016-07-09",NA,-30.30846,151.20667,NA,"NSW",NA,NA,NA,NA,NA,"Y",NA,NA,16884029,2294923615,927624198,8244
"J426e",1,"Jasmine","albens","albens","buxeales","alb","Adnataria","Eucalyptus albens",NA,"Bundarra",NA,NA,"2016-07-09",NA,-30.30846,151.20667,NA,"NSW",NA,NA,NA,NA,NA,"Y",NA,NA,29547071,3843216602,1539037209,20547
"J426f",3,"Jasmine","albens","albens","buxeales","alb","Adnataria","Eucalyptus albens",NA,"Bundarra",NA,NA,"2016-07-09",NA,-30.30846,151.20667,NA,"NSW",NA,NA,NA,NA,NA,"Y",NA,NA,18877382,2587283028,1033759361,7661
"J426g",3,"Jasmine","albens","albens","buxeales","alb","Adnataria","Eucalyptus albens",NA,"Bundarra",NA,NA,"2016-07-09",NA,-30.30846,151.20667,NA,"NSW",NA,NA,NA,NA,NA,"Y",NA,NA,16575922,2262874626,913312242,7838
"J426h",3,"Jasmine","albens","albens","buxeales","alb","Adnataria","Eucalyptus albens",NA,"Bundarra",NA,NA,"2016-07-09",NA,-30.30846,151.20667,NA,"NSW",NA,NA,NA,NA,NA,"Y",NA,NA,22450583,3058249110,1245415874,11280
"J426i",3,"Jasmine","albens","albens","buxeales","alb","Adnataria","Eucalyptus albens",NA,"Bundarra",NA,NA,"2016-07-09",NA,-30.30846,151.20667,NA,"NSW",NA,NA,NA,NA,NA,"Y",NA,NA,22243582,3040896433,1229536461,11649
"J427",4,"Jasmine","caleyi","caleyi","rhodoxylon","cal","Adnataria","Eucalyptus caleyi",NA,"Bundarra",NA,"113","2016-07-09",NA,-30.36709,151.25757,NA,"NSW",NA,NA,NA,NA,"Y",NA,NA,"Y",35621535,4656967766,1864576742,14212
"J427a",4,"Jasmine","caleyi","caleyi","rhodoxylon","cal","Adnataria","Eucalyptus caleyi",NA,"Bundarra",NA,NA,"2016-07-09",NA,-30.36709,151.25757,NA,"NSW",NA,NA,NA,NA,"Y",NA,NA,"Y",40945259,5386443677,2140221976,15357
"J428",3,"Jasmine","albens","albens","buxeales","alb","Adnataria","Eucalyptus albens",NA,"Inverell",NA,"114","2016-07-09",NA,-29.6731,151.15315,NA,"NSW",NA,NA,NA,NA,NA,"Y",NA,NA,15896876,2169951068,863037775,6475
"J428a",3,"Jasmine","albens","albens","buxeales","alb","Adnataria","Eucalyptus albens",NA,"Inverell",NA,NA,"2016-07-09",NA,-29.6731,151.15315,NA,"NSW",NA,NA,NA,NA,NA,"Y",NA,NA,15527441,2118360921,843309134,6480
"J428b",3,"Jasmine","albens","albens","buxeales","alb","Adnataria","Eucalyptus albens",NA,"Inverell",NA,NA,"2016-07-09",NA,-29.6731,151.15315,NA,"NSW",NA,NA,NA,NA,NA,"Y",NA,NA,23362167,3192542714,1279264944,12783
"J428c",3,"Jasmine","albens","albens","buxeales","alb","Adnataria","Eucalyptus albens",NA,"Inverell",NA,NA,"2016-07-09",NA,-29.6731,151.15315,NA,"NSW",NA,NA,NA,NA,NA,"Y",NA,NA,21779831,2969526228,1196395732,8347
"J428d",3,"Jasmine","albens","albens","buxeales","alb","Adnataria","Eucalyptus albens",NA,"Inverell",NA,NA,"2016-07-09",NA,-29.6731,151.15315,NA,"NSW",NA,NA,NA,NA,NA,"Y",NA,NA,19900759,2727483870,1095922086,7006
"J428e",3,"Jasmine","albens","albens","buxeales","alb","Adnataria","Eucalyptus albens",NA,"Inverell",NA,NA,"2016-07-09",NA,-29.6731,151.15315,NA,"NSW",NA,NA,NA,NA,NA,"Y",NA,NA,18577958,2498336012,1003319565,8118
"J428f",3,"Jasmine","albens","albens","buxeales","alb","Adnataria","Eucalyptus albens",NA,"Inverell",NA,NA,"2016-07-09",NA,-29.6731,151.15315,NA,"NSW",NA,NA,NA,NA,NA,"Y",NA,NA,16119485,2193425433,882838933,7656
"J428g",3,"Jasmine","albens","albens","buxeales","alb","Adnataria","Eucalyptus albens",NA,"Inverell",NA,NA,"2016-07-09",NA,-29.6731,151.15315,NA,"NSW",NA,NA,NA,NA,NA,"Y",NA,NA,42763152,5862416499,2369439547,15604
"J428h",3,"Jasmine","albens","albens","buxeales","alb","Adnataria","Eucalyptus albens",NA,"Inverell",NA,NA,"2016-07-09",NA,-29.6731,151.15315,NA,"NSW",NA,NA,NA,NA,NA,"Y",NA,NA,29914771,4006491530,1630381008,12892
"J428i",3,"Jasmine","albens","albens","buxeales","alb","Adnataria","Eucalyptus albens",NA,"Inverell",NA,NA,"2016-07-09",NA,-29.6731,151.15315,NA,"NSW",NA,NA,NA,NA,NA,"Y",NA,NA,24506811,3362349540,1347302626,8403
"J429",3,"Jasmine","albens","albens","buxeales","alb","Adnataria","Eucalyptus albens",NA,"Texas",NA,"115","2016-07-09",NA,-28.77243,151.21523,NA,"QLD",NA,NA,NA,NA,NA,"Y",NA,NA,23598864,3173991981,1288962039,10692
"J429a",3,"Jasmine","albens","albens","buxeales","alb","Adnataria","Eucalyptus albens",NA,"Texas",NA,NA,"2016-07-09",NA,-28.77243,151.21523,NA,"QLD",NA,NA,NA,NA,NA,"Y",NA,NA,42147943,5728995713,2321292634,15696
"J429b",3,"Jasmine","albens","albens","buxeales","alb","Adnataria","Eucalyptus albens",NA,"Texas",NA,NA,"2016-07-09",NA,-28.77243,151.21523,NA,"QLD",NA,NA,NA,NA,NA,"Y",NA,NA,18141145,2466418570,992936996,6996
"J429c",3,"Jasmine","albens","albens","buxeales","alb","Adnataria","Eucalyptus albens",NA,"Texas",NA,NA,"2016-07-09",NA,-28.77243,151.21523,NA,"QLD",NA,NA,NA,NA,NA,"Y",NA,NA,17174675,2354639956,940369573,7915
"J429d",3,"Jasmine","albens","albens","buxeales","alb","Adnataria","Eucalyptus albens",NA,"Texas",NA,NA,"2016-07-09",NA,-28.77243,151.21523,NA,"QLD",NA,NA,NA,NA,NA,"Y",NA,NA,21916485,2962800469,1187303723,7199
"J429e",3,"Jasmine","albens","albens","buxeales","alb","Adnataria","Eucalyptus albens",NA,"Texas",NA,NA,"2016-07-09",NA,-28.77243,151.21523,NA,"QLD",NA,NA,NA,NA,NA,"Y",NA,NA,28524854,3893473710,1581872587,15694
"J429f",3,"Jasmine","albens","albens","buxeales","alb","Adnataria","Eucalyptus albens",NA,"Texas",NA,NA,"2016-07-09",NA,-28.77243,151.21523,NA,"QLD",NA,NA,NA,NA,NA,"Y",NA,NA,16941786,2296031027,924821296,6766
"J429g",3,"Jasmine","albens","albens","buxeales","alb","Adnataria","Eucalyptus albens",NA,"Texas",NA,NA,"2016-07-09",NA,-28.77243,151.21523,NA,"QLD",NA,NA,NA,NA,NA,"Y",NA,NA,15592628,2117962477,851654059,7316
"J429h",3,"Jasmine","albens","albens","buxeales","alb","Adnataria","Eucalyptus albens",NA,"Texas",NA,NA,"2016-07-09",NA,-28.77243,151.21523,NA,"QLD",NA,NA,NA,NA,NA,"Y",NA,NA,19557172,2656486656,1076125967,10425
"J429i",3,"Jasmine","albens","albens","buxeales","alb","Adnataria","Eucalyptus albens",NA,"Texas",NA,NA,"2016-07-09",NA,-28.77243,151.21523,NA,"QLD",NA,NA,NA,NA,NA,"Y",NA,NA,15687302,2142328458,867377416,7588
"J430",3,"Jasmine","sideroxylon","sideroxylon","melliodorae","sid","Adnataria","Eucalyptus sideroxylon",NA,"Inglewood",NA,"116","2016-07-10",NA,-28.56925,151.07571,NA,"QLD",NA,NA,NA,NA,NA,"Y",NA,NA,31881680,4341004494,1786762566,14983
"J430a",6,"Jasmine","sideroxylon","sideroxylon","melliodorae","sid","Adnataria","Eucalyptus sideroxylon",NA,"Inglewood",NA,NA,"2016-07-10",NA,-28.56925,151.07571,NA,"QLD",NA,NA,NA,NA,NA,"Y",NA,NA,50810902,6907395250,2826047112,21610
"J430b",3,"Jasmine","sideroxylon","sideroxylon","melliodorae","sid","Adnataria","Eucalyptus sideroxylon",NA,"Inglewood",NA,NA,"2016-07-10",NA,-28.56925,151.07571,NA,"QLD",NA,NA,NA,NA,NA,"Y",NA,NA,33756611,4567781999,1888684166,12408
"J430c",3,"Jasmine","sideroxylon","sideroxylon","melliodorae","sid","Adnataria","Eucalyptus sideroxylon",NA,"Inglewood",NA,NA,"2016-07-10",NA,-28.56925,151.07571,NA,"QLD",NA,NA,NA,NA,NA,"Y",NA,NA,33257359,4498150185,1828419600,14641
"J430d",3,"Jasmine","sideroxylon","sideroxylon","melliodorae","sid","Adnataria","Eucalyptus sideroxylon",NA,"Inglewood",NA,NA,"2016-07-10",NA,-28.56925,151.07571,NA,"QLD",NA,NA,NA,NA,NA,"Y",NA,NA,24860858,3387518814,1382948886,12658
"J430e",3,"Jasmine","sideroxylon","sideroxylon","melliodorae","sid","Adnataria","Eucalyptus sideroxylon",NA,"Inglewood",NA,NA,"2016-07-10",NA,-28.56925,151.07571,NA,"QLD",NA,NA,NA,NA,NA,"Y",NA,NA,30650713,4173737110,1702615229,16453
"J430f",3,"Jasmine","sideroxylon","sideroxylon","melliodorae","sid","Adnataria","Eucalyptus sideroxylon",NA,"Inglewood",NA,NA,"2016-07-10",NA,-28.56925,151.07571,NA,"QLD",NA,NA,NA,NA,NA,"Y",NA,NA,18331299,2481129948,1016933444,7486
"J430g",3,"Jasmine","sideroxylon","sideroxylon","melliodorae","sid","Adnataria","Eucalyptus sideroxylon",NA,"Inglewood",NA,NA,"2016-07-10",NA,-28.56925,151.07571,NA,"QLD",NA,NA,NA,NA,NA,"Y",NA,NA,28732527,3931202690,1618548399,10389
"J430h",3,"Jasmine","sideroxylon","sideroxylon","melliodorae","sid","Adnataria","Eucalyptus sideroxylon",NA,"Inglewood",NA,NA,"2016-07-10",NA,-28.56925,151.07571,NA,"QLD",NA,NA,NA,NA,NA,"Y",NA,NA,53101114,7236013852,2989729813,19081
"J430i",3,"Jasmine","sideroxylon","sideroxylon","melliodorae","sid","Adnataria","Eucalyptus sideroxylon",NA,"Inglewood",NA,NA,"2016-07-10",NA,-28.56925,151.07571,NA,"QLD",NA,NA,NA,NA,NA,"Y",NA,NA,23154059,3116326382,1282890288,10683
"J431",4,"Jasmine","crebra","crebra","siderophloiae","cre","Adnataria","Eucalyptus crebra",NA,"Inglewood",NA,"117","2016-07-10",NA,-28.56955,151.07539,NA,"QLD",NA,NA,NA,NA,"Y",NA,NA,"Y",46376009,6052242291,2432927862,17839
"J432",4,"Jasmine","fibrosa","fibrosa","siderophloiae","fib","Adnataria","Eucalyptus fibrosa",NA,"Glendon",NA,"118","2016-07-10",NA,-28.18033,151.66934,NA,"QLD",NA,NA,NA,NA,"Y",NA,NA,"Y",41813851,5510225418,2174417118,17367
"J433",3,"Jasmine","sideroxylon","sideroxylon","melliodorae","sid","Adnataria","Eucalyptus sideroxylon",NA,"Glendon",NA,"119","2016-07-10",NA,-28.17577,151.6577,NA,"QLD",NA,NA,NA,NA,NA,"Y",NA,NA,28546405,3905686818,1585889815,9826
"J433a",3,"Jasmine","sideroxylon","sideroxylon","melliodorae","sid","Adnataria","Eucalyptus sideroxylon",NA,"Glendon",NA,NA,"2016-07-10",NA,-28.17577,151.6577,NA,"QLD",NA,NA,NA,NA,NA,"Y",NA,NA,22379934,3060978752,1243598506,11305
"J433b",3,"Jasmine","sideroxylon","sideroxylon","melliodorae","sid","Adnataria","Eucalyptus sideroxylon",NA,"Glendon",NA,NA,"2016-07-10",NA,-28.17577,151.6577,NA,"QLD",NA,NA,NA,NA,NA,"Y",NA,NA,29114442,3971035766,1620676193,14440
"J433c",3,"Jasmine","sideroxylon","sideroxylon","melliodorae","sid","Adnataria","Eucalyptus sideroxylon",NA,"Glendon",NA,NA,"2016-07-10",NA,-28.17577,151.6577,NA,"QLD",NA,NA,NA,NA,NA,"Y",NA,NA,38924872,5305320464,2170513953,14256
"J433d",3,"Jasmine","sideroxylon","sideroxylon","melliodorae","sid","Adnataria","Eucalyptus sideroxylon",NA,"Glendon",NA,NA,"2016-07-10",NA,-28.17577,151.6577,NA,"QLD",NA,NA,NA,NA,NA,"Y",NA,NA,31175558,4245753549,1751702037,15059
"J433e",3,"Jasmine","sideroxylon","sideroxylon","melliodorae","sid","Adnataria","Eucalyptus sideroxylon",NA,"Glendon",NA,NA,"2016-07-10",NA,-28.17577,151.6577,NA,"QLD",NA,NA,NA,NA,NA,"Y",NA,NA,22564086,3080636798,1255730090,11586
"J433f",3,"Jasmine","sideroxylon","sideroxylon","melliodorae","sid","Adnataria","Eucalyptus sideroxylon",NA,"Glendon",NA,NA,"2016-07-10",NA,-28.17577,151.6577,NA,"QLD",NA,NA,NA,NA,NA,"Y",NA,NA,25897131,3501619071,1425337162,10981
"J433g",3,"Jasmine","sideroxylon","sideroxylon","melliodorae","sid","Adnataria","Eucalyptus sideroxylon",NA,"Glendon",NA,NA,"2016-07-10",NA,-28.17577,151.6577,NA,"QLD",NA,NA,NA,NA,NA,"Y",NA,NA,25039971,3403370790,1400227994,10277
"J433h",3,"Jasmine","sideroxylon","sideroxylon","melliodorae","sid","Adnataria","Eucalyptus sideroxylon",NA,"Glendon",NA,NA,"2016-07-10",NA,-28.17577,151.6577,NA,"QLD",NA,NA,NA,NA,NA,"Y",NA,NA,20087565,2735413369,1120317131,8266
"J433i",1,"Jasmine","sideroxylon","sideroxylon","melliodorae","sid","Adnataria","Eucalyptus sideroxylon",NA,"Glendon",NA,NA,"2016-07-10",NA,-28.17577,151.6577,NA,"QLD",NA,NA,NA,NA,NA,"Y",NA,NA,38948715,4978975294,2015472829,26322
"J434",3,"Jasmine","sideroxylon","sideroxylon","melliodorae","sid","Adnataria","Eucalyptus sideroxylon",NA,"Allora",NA,"120","2016-07-10",NA,-27.7547,152.1189,NA,"QLD",NA,NA,NA,NA,NA,"Y",NA,NA,21980713,2995410869,1216895700,9995
"J434a",3,"Jasmine","sideroxylon","sideroxylon","melliodorae","sid","Adnataria","Eucalyptus sideroxylon",NA,"Allora",NA,NA,"2016-07-10",NA,-27.7547,152.1189,NA,"QLD",NA,NA,NA,NA,NA,"Y",NA,NA,21165465,2881175468,1182447303,8474
"J434b",3,"Jasmine","sideroxylon","sideroxylon","melliodorae","sid","Adnataria","Eucalyptus sideroxylon",NA,"Allora",NA,NA,"2016-07-10",NA,-27.7547,152.1189,NA,"QLD",NA,NA,NA,NA,NA,"Y",NA,NA,32553992,4383792788,1811032712,14699
"J435",3,"Jasmine","sideroxylon","sideroxylon","melliodorae","sid","Adnataria","Eucalyptus sideroxylon",NA,"Wondai",NA,"121","2016-07-10",NA,-26.36944,151.88103,NA,"QLD",NA,NA,NA,NA,NA,"Y",NA,NA,23023891,3139763395,1268971339,11864
"J435a",3,"Jasmine","sideroxylon","sideroxylon","melliodorae","sid","Adnataria","Eucalyptus sideroxylon",NA,"Wondai",NA,NA,"2016-07-10",NA,-26.36944,151.88103,NA,"QLD",NA,NA,NA,NA,NA,"Y",NA,NA,26785940,3659739960,1492094757,14891
"J435b",3,"Jasmine","sideroxylon","sideroxylon","melliodorae","sid","Adnataria","Eucalyptus sideroxylon",NA,"Wondai",NA,NA,"2016-07-10",NA,-26.36944,151.88103,NA,"QLD",NA,NA,NA,NA,NA,"Y",NA,NA,20709849,2822571353,1161328185,7887
"J435c",3,"Jasmine","sideroxylon","sideroxylon","melliodorae","sid","Adnataria","Eucalyptus sideroxylon",NA,"Wondai",NA,NA,"2016-07-10",NA,-26.36944,151.88103,NA,"QLD",NA,NA,NA,NA,NA,"Y",NA,NA,20593355,2804389881,1159018907,10366
"J435d",3,"Jasmine","sideroxylon","sideroxylon","melliodorae","sid","Adnataria","Eucalyptus sideroxylon",NA,"Wondai",NA,NA,"2016-07-10",NA,-26.36944,151.88103,NA,"QLD",NA,NA,NA,NA,NA,"Y",NA,NA,26717021,3593541256,1473723296,11183
"J435e",3,"Jasmine","sideroxylon","sideroxylon","melliodorae","sid","Adnataria","Eucalyptus sideroxylon",NA,"Wondai",NA,NA,"2016-07-10",NA,-26.36944,151.88103,NA,"QLD",NA,NA,NA,NA,NA,"Y",NA,NA,26756301,3656997819,1482294688,14453
"J435f",3,"Jasmine","sideroxylon","sideroxylon","melliodorae","sid","Adnataria","Eucalyptus sideroxylon",NA,"Wondai",NA,NA,"2016-07-10",NA,-26.36944,151.88103,NA,"QLD",NA,NA,NA,NA,NA,"Y",NA,NA,16838992,2296496444,928946542,6939
"J435g",3,"Jasmine","sideroxylon","sideroxylon","melliodorae","sid","Adnataria","Eucalyptus sideroxylon",NA,"Wondai",NA,NA,"2016-07-10",NA,-26.36944,151.88103,NA,"QLD",NA,NA,NA,NA,NA,"Y",NA,NA,19397530,2647732681,1076491868,9047
"J435h",3,"Jasmine","sideroxylon","sideroxylon","melliodorae","sid","Adnataria","Eucalyptus sideroxylon",NA,"Wondai",NA,NA,"2016-07-10",NA,-26.36944,151.88103,NA,"QLD",NA,NA,NA,NA,NA,"Y",NA,NA,26475405,3601128798,1473005155,14509
"J435i",3,"Jasmine","sideroxylon","sideroxylon","melliodorae","sid","Adnataria","Eucalyptus sideroxylon",NA,"Wondai",NA,NA,"2016-07-10",NA,-26.36944,151.88103,NA,"QLD",NA,NA,NA,NA,NA,"Y",NA,NA,22024377,2978313521,1221221500,11448
"J436",3,"Jasmine","albens","albens","buxeales","alb","Adnataria","Eucalyptus albens",NA,"Kulpi",NA,"122","2016-07-11",NA,-27.18896,151.73259,NA,"QLD",NA,NA,NA,NA,NA,"Y",NA,NA,32326078,4398741943,1812248845,12159
"J436a",3,"Jasmine","albens","albens","buxeales","alb","Adnataria","Eucalyptus albens",NA,"Kulpi",NA,NA,"2016-07-11",NA,-27.18896,151.73259,NA,"QLD",NA,NA,NA,NA,NA,"Y",NA,NA,32827000,4503679798,1844649977,16647
"J436b",3,"Jasmine","albens","albens","buxeales","alb","Adnataria","Eucalyptus albens",NA,"Kulpi",NA,NA,"2016-07-11",NA,-27.18896,151.73259,NA,"QLD",NA,NA,NA,NA,NA,"Y",NA,NA,16395314,2229186031,903872609,7775
"J436c",6,"Jasmine","albens","albens","buxeales","alb","Adnataria","Eucalyptus albens",NA,"Kulpi",NA,NA,"2016-07-11",NA,-27.18896,151.73259,NA,"QLD",NA,NA,NA,NA,NA,"Y",NA,NA,38350850,5249014156,2109839122,16617
"J436d",3,"Jasmine","albens","albens","buxeales","alb","Adnataria","Eucalyptus albens",NA,"Kulpi",NA,NA,"2016-07-11",NA,-27.18896,151.73259,NA,"QLD",NA,NA,NA,NA,NA,"Y",NA,NA,21233235,2855890296,1149664778,9462
