libname	sid	pair	lane	runname	path
VMA18	S67	R1	L001	plate1-6.0	reads/plate1-6.0/VMA18_S67_L001_R1.fastq.gz
VMA18	S67	R2	L003	plate1-6.0	reads/plate1-6.0/VMA18_S67_L003_R2.fastq.gz
VMA18	S67	R2	L001	plate1-6.0	reads/plate1-6.0/VMA18_S67_L001_R2.fastq.gz
VMA18	S67	R1	L002	plate1-6.0	reads/plate1-6.0/VMA18_S67_L002_R1.fastq.gz
J397	S128	R1	L002	plate1-6.0	reads/plate1-6.0/J397_S128_L002_R1.fastq.gz
J397	S128	R2	L004	plate1-6.0	reads/plate1-6.0/J397_S128_L004_R2.fastq.gz
J397	S128	R1	L003	plate1-6.0	reads/plate1-6.0/J397_S128_L003_R1.fastq.gz
J397	S128	R1	L004	plate1-6.0	reads/plate1-6.0/J397_S128_L004_R1.fastq.gz
J397	S128	R2	L003	plate1-6.0	reads/plate1-6.0/J397_S128_L003_R2.fastq.gz
J397	S128	R1	L001	plate1-6.0	reads/plate1-6.0/J397_S128_L001_R1.fastq.gz
J397	S128	R2	L001	plate1-6.0	reads/plate1-6.0/J397_S128_L001_R2.fastq.gz
J397	S128	R2	L002	plate1-6.0	reads/plate1-6.0/J397_S128_L002_R2.fastq.gz
J386i	S417	R1	L004	plate1-6.0	reads/plate1-6.0/J386i_S417_L004_R1.fastq.gz
J386i	S417	R2	L002	plate1-6.0	reads/plate1-6.0/J386i_S417_L002_R2.fastq.gz
J386i	S417	R1	L002	plate1-6.0	reads/plate1-6.0/J386i_S417_L002_R1.fastq.gz
J386i	S417	R1	L001	plate1-6.0	reads/plate1-6.0/J386i_S417_L001_R1.fastq.gz
J386i	S417	R1	L003	plate1-6.0	reads/plate1-6.0/J386i_S417_L003_R1.fastq.gz
J386i	S417	R2	L003	plate1-6.0	reads/plate1-6.0/J386i_S417_L003_R2.fastq.gz
J386i	S417	R2	L001	plate1-6.0	reads/plate1-6.0/J386i_S417_L001_R2.fastq.gz
J386i	S417	R2	L004	plate1-6.0	reads/plate1-6.0/J386i_S417_L004_R2.fastq.gz
J355c	S186	R2	L001	plate1-6.0	reads/plate1-6.0/J355c_S186_L001_R2.fastq.gz
J355c	S186	R2	L002	plate1-6.0	reads/plate1-6.0/J355c_S186_L002_R2.fastq.gz
J355c	S186	R1	L004	plate1-6.0	reads/plate1-6.0/J355c_S186_L004_R1.fastq.gz
J355c	S186	R2	L004	plate1-6.0	reads/plate1-6.0/J355c_S186_L004_R2.fastq.gz
J355c	S186	R2	L003	plate1-6.0	reads/plate1-6.0/J355c_S186_L003_R2.fastq.gz
J355c	S186	R1	L001	plate1-6.0	reads/plate1-6.0/J355c_S186_L001_R1.fastq.gz
J355c	S186	R1	L002	plate1-6.0	reads/plate1-6.0/J355c_S186_L002_R1.fastq.gz
J355c	S186	R1	L003	plate1-6.0	reads/plate1-6.0/J355c_S186_L003_R1.fastq.gz
J426b	S367	R1	L003	plate1-6.0	reads/plate1-6.0/J426b_S367_L003_R1.fastq.gz
J426b	S367	R2	L002	plate1-6.0	reads/plate1-6.0/J426b_S367_L002_R2.fastq.gz
J426b	S367	R1	L001	plate1-6.0	reads/plate1-6.0/J426b_S367_L001_R1.fastq.gz
J426b	S367	R1	L004	plate1-6.0	reads/plate1-6.0/J426b_S367_L004_R1.fastq.gz
J426b	S367	R2	L003	plate1-6.0	reads/plate1-6.0/J426b_S367_L003_R2.fastq.gz
J426b	S367	R2	L001	plate1-6.0	reads/plate1-6.0/J426b_S367_L001_R2.fastq.gz
J426b	S367	R2	L004	plate1-6.0	reads/plate1-6.0/J426b_S367_L004_R2.fastq.gz
J426b	S367	R1	L002	plate1-6.0	reads/plate1-6.0/J426b_S367_L002_R1.fastq.gz
J381	S83	R2	L001	plate1-6.0	reads/plate1-6.0/J381_S83_L001_R2.fastq.gz
J381	S83	R2	L002	plate1-6.0	reads/plate1-6.0/J381_S83_L002_R2.fastq.gz
J381	S83	R1	L003	plate1-6.0	reads/plate1-6.0/J381_S83_L003_R1.fastq.gz
J381	S83	R1	L002	plate1-6.0	reads/plate1-6.0/J381_S83_L002_R1.fastq.gz
J381	S83	R2	L004	plate1-6.0	reads/plate1-6.0/J381_S83_L004_R2.fastq.gz
J381	S83	R2	L003	plate1-6.0	reads/plate1-6.0/J381_S83_L003_R2.fastq.gz
J381	S83	R1	L004	plate1-6.0	reads/plate1-6.0/J381_S83_L004_R1.fastq.gz
J381	S83	R1	L001	plate1-6.0	reads/plate1-6.0/J381_S83_L001_R1.fastq.gz
blank_62	S528	R2	L003	plate1-6.0	reads/plate1-6.0/blank_62_S528_L003_R2.fastq.gz
blank_62	S528	R1	L001	plate1-6.0	reads/plate1-6.0/blank_62_S528_L001_R1.fastq.gz
blank_62	S528	R2	L002	plate1-6.0	reads/plate1-6.0/blank_62_S528_L002_R2.fastq.gz
blank_62	S528	R1	L004	plate1-6.0	reads/plate1-6.0/blank_62_S528_L004_R1.fastq.gz
blank_62	S528	R2	L001	plate1-6.0	reads/plate1-6.0/blank_62_S528_L001_R2.fastq.gz
blank_62	S528	R2	L004	plate1-6.0	reads/plate1-6.0/blank_62_S528_L004_R2.fastq.gz
blank_62	S528	R1	L003	plate1-6.0	reads/plate1-6.0/blank_62_S528_L003_R1.fastq.gz
blank_62	S528	R1	L002	plate1-6.0	reads/plate1-6.0/blank_62_S528_L002_R1.fastq.gz
J296	S50	R1	L002	plate1-6.0	reads/plate1-6.0/J296_S50_L002_R1.fastq.gz
J296	S50	R1	L003	plate1-6.0	reads/plate1-6.0/J296_S50_L003_R1.fastq.gz
J296	S50	R2	L003	plate1-6.0	reads/plate1-6.0/J296_S50_L003_R2.fastq.gz
J296	S50	R2	L004	plate1-6.0	reads/plate1-6.0/J296_S50_L004_R2.fastq.gz
J296	S50	R2	L002	plate1-6.0	reads/plate1-6.0/J296_S50_L002_R2.fastq.gz
J296	S50	R1	L004	plate1-6.0	reads/plate1-6.0/J296_S50_L004_R1.fastq.gz
J296	S50	R2	L001	plate1-6.0	reads/plate1-6.0/J296_S50_L001_R2.fastq.gz
J296	S50	R1	L001	plate1-6.0	reads/plate1-6.0/J296_S50_L001_R1.fastq.gz
J382e	S184	R1	L003	plate1-6.0	reads/plate1-6.0/J382e_S184_L003_R1.fastq.gz
J382e	S184	R1	L002	plate1-6.0	reads/plate1-6.0/J382e_S184_L002_R1.fastq.gz
J382e	S184	R2	L001	plate1-6.0	reads/plate1-6.0/J382e_S184_L001_R2.fastq.gz
J382e	S184	R2	L003	plate1-6.0	reads/plate1-6.0/J382e_S184_L003_R2.fastq.gz
J382e	S184	R1	L001	plate1-6.0	reads/plate1-6.0/J382e_S184_L001_R1.fastq.gz
J382e	S184	R2	L004	plate1-6.0	reads/plate1-6.0/J382e_S184_L004_R2.fastq.gz
J382e	S184	R2	L002	plate1-6.0	reads/plate1-6.0/J382e_S184_L002_R2.fastq.gz
J382e	S184	R1	L004	plate1-6.0	reads/plate1-6.0/J382e_S184_L004_R1.fastq.gz
J333a	S136	R1	L003	plate1-6.0	reads/plate1-6.0/J333a_S136_L003_R1.fastq.gz
J333a	S136	R2	L001	plate1-6.0	reads/plate1-6.0/J333a_S136_L001_R2.fastq.gz
J333a	S136	R1	L001	plate1-6.0	reads/plate1-6.0/J333a_S136_L001_R1.fastq.gz
J333a	S136	R2	L003	plate1-6.0	reads/plate1-6.0/J333a_S136_L003_R2.fastq.gz
J333a	S136	R2	L004	plate1-6.0	reads/plate1-6.0/J333a_S136_L004_R2.fastq.gz
J333a	S136	R2	L002	plate1-6.0	reads/plate1-6.0/J333a_S136_L002_R2.fastq.gz
J333a	S136	R1	L004	plate1-6.0	reads/plate1-6.0/J333a_S136_L004_R1.fastq.gz
J333a	S136	R1	L002	plate1-6.0	reads/plate1-6.0/J333a_S136_L002_R1.fastq.gz
J342	S206	R1	L001	plate1-6.0	reads/plate1-6.0/J342_S206_L001_R1.fastq.gz
J342	S206	R2	L002	plate1-6.0	reads/plate1-6.0/J342_S206_L002_R2.fastq.gz
J342	S206	R1	L003	plate1-6.0	reads/plate1-6.0/J342_S206_L003_R1.fastq.gz
J342	S206	R2	L004	plate1-6.0	reads/plate1-6.0/J342_S206_L004_R2.fastq.gz
J342	S206	R2	L001	plate1-6.0	reads/plate1-6.0/J342_S206_L001_R2.fastq.gz
J342	S206	R1	L004	plate1-6.0	reads/plate1-6.0/J342_S206_L004_R1.fastq.gz
J342	S206	R2	L003	plate1-6.0	reads/plate1-6.0/J342_S206_L003_R2.fastq.gz
J342	S206	R1	L002	plate1-6.0	reads/plate1-6.0/J342_S206_L002_R1.fastq.gz
J367i	S289	R2	L001	plate1-6.0	reads/plate1-6.0/J367i_S289_L001_R2.fastq.gz
J367i	S289	R2	L002	plate1-6.0	reads/plate1-6.0/J367i_S289_L002_R2.fastq.gz
J367i	S289	R2	L004	plate1-6.0	reads/plate1-6.0/J367i_S289_L004_R2.fastq.gz
J367i	S289	R1	L002	plate1-6.0	reads/plate1-6.0/J367i_S289_L002_R1.fastq.gz
J367i	S289	R2	L003	plate1-6.0	reads/plate1-6.0/J367i_S289_L003_R2.fastq.gz
J367i	S289	R1	L004	plate1-6.0	reads/plate1-6.0/J367i_S289_L004_R1.fastq.gz
J367i	S289	R1	L001	plate1-6.0	reads/plate1-6.0/J367i_S289_L001_R1.fastq.gz
J367i	S289	R1	L003	plate1-6.0	reads/plate1-6.0/J367i_S289_L003_R1.fastq.gz
J377b	S313	R1	L001	plate1-6.0	reads/plate1-6.0/J377b_S313_L001_R1.fastq.gz
J377b	S313	R1	L004	plate1-6.0	reads/plate1-6.0/J377b_S313_L004_R1.fastq.gz
J377b	S313	R2	L003	plate1-6.0	reads/plate1-6.0/J377b_S313_L003_R2.fastq.gz
J377b	S313	R1	L002	plate1-6.0	reads/plate1-6.0/J377b_S313_L002_R1.fastq.gz
J377b	S313	R2	L001	plate1-6.0	reads/plate1-6.0/J377b_S313_L001_R2.fastq.gz
J377b	S313	R2	L004	plate1-6.0	reads/plate1-6.0/J377b_S313_L004_R2.fastq.gz
J377b	S313	R2	L002	plate1-6.0	reads/plate1-6.0/J377b_S313_L002_R2.fastq.gz
J377b	S313	R1	L003	plate1-6.0	reads/plate1-6.0/J377b_S313_L003_R1.fastq.gz
J352g	S217	R1	L003	plate1-6.0	reads/plate1-6.0/J352g_S217_L003_R1.fastq.gz
J352g	S217	R2	L002	plate1-6.0	reads/plate1-6.0/J352g_S217_L002_R2.fastq.gz
J352g	S217	R2	L003	plate1-6.0	reads/plate1-6.0/J352g_S217_L003_R2.fastq.gz
J352g	S217	R2	L001	plate1-6.0	reads/plate1-6.0/J352g_S217_L001_R2.fastq.gz
J352g	S217	R1	L002	plate1-6.0	reads/plate1-6.0/J352g_S217_L002_R1.fastq.gz
J352g	S217	R1	L001	plate1-6.0	reads/plate1-6.0/J352g_S217_L001_R1.fastq.gz
J352g	S217	R2	L004	plate1-6.0	reads/plate1-6.0/J352g_S217_L004_R2.fastq.gz
J352g	S217	R1	L004	plate1-6.0	reads/plate1-6.0/J352g_S217_L004_R1.fastq.gz
J350e	S216	R1	L001	plate1-6.0	reads/plate1-6.0/J350e_S216_L001_R1.fastq.gz
J350e	S216	R1	L004	plate1-6.0	reads/plate1-6.0/J350e_S216_L004_R1.fastq.gz
J350e	S216	R2	L001	plate1-6.0	reads/plate1-6.0/J350e_S216_L001_R2.fastq.gz
J350e	S216	R2	L004	plate1-6.0	reads/plate1-6.0/J350e_S216_L004_R2.fastq.gz
J350e	S216	R2	L003	plate1-6.0	reads/plate1-6.0/J350e_S216_L003_R2.fastq.gz
J350e	S216	R2	L002	plate1-6.0	reads/plate1-6.0/J350e_S216_L002_R2.fastq.gz
J350e	S216	R1	L002	plate1-6.0	reads/plate1-6.0/J350e_S216_L002_R1.fastq.gz
J350e	S216	R1	L003	plate1-6.0	reads/plate1-6.0/J350e_S216_L003_R1.fastq.gz
J418	S137	R2	L004	plate1-6.0	reads/plate1-6.0/J418_S137_L004_R2.fastq.gz
J418	S137	R2	L002	plate1-6.0	reads/plate1-6.0/J418_S137_L002_R2.fastq.gz
J418	S137	R1	L002	plate1-6.0	reads/plate1-6.0/J418_S137_L002_R1.fastq.gz
J418	S137	R1	L001	plate1-6.0	reads/plate1-6.0/J418_S137_L001_R1.fastq.gz
J418	S137	R2	L003	plate1-6.0	reads/plate1-6.0/J418_S137_L003_R2.fastq.gz
J418	S137	R2	L001	plate1-6.0	reads/plate1-6.0/J418_S137_L001_R2.fastq.gz
J418	S137	R1	L003	plate1-6.0	reads/plate1-6.0/J418_S137_L003_R1.fastq.gz
J418	S137	R1	L004	plate1-6.0	reads/plate1-6.0/J418_S137_L004_R1.fastq.gz
J376c	S307	R1	L003	plate1-6.0	reads/plate1-6.0/J376c_S307_L003_R1.fastq.gz
J376c	S307	R2	L004	plate1-6.0	reads/plate1-6.0/J376c_S307_L004_R2.fastq.gz
J376c	S307	R1	L001	plate1-6.0	reads/plate1-6.0/J376c_S307_L001_R1.fastq.gz
J376c	S307	R2	L003	plate1-6.0	reads/plate1-6.0/J376c_S307_L003_R2.fastq.gz
J376c	S307	R2	L001	plate1-6.0	reads/plate1-6.0/J376c_S307_L001_R2.fastq.gz
J376c	S307	R1	L004	plate1-6.0	reads/plate1-6.0/J376c_S307_L004_R1.fastq.gz
J376c	S307	R1	L002	plate1-6.0	reads/plate1-6.0/J376c_S307_L002_R1.fastq.gz
J376c	S307	R2	L002	plate1-6.0	reads/plate1-6.0/J376c_S307_L002_R2.fastq.gz
J422e-rep	S391	R2	L003	plate1-6.0	reads/plate1-6.0/J422e-rep_S391_L003_R2.fastq.gz
J422e-rep	S391	R1	L003	plate1-6.0	reads/plate1-6.0/J422e-rep_S391_L003_R1.fastq.gz
J422e-rep	S391	R1	L002	plate1-6.0	reads/plate1-6.0/J422e-rep_S391_L002_R1.fastq.gz
J422e-rep	S391	R1	L004	plate1-6.0	reads/plate1-6.0/J422e-rep_S391_L004_R1.fastq.gz
J422e-rep	S391	R1	L001	plate1-6.0	reads/plate1-6.0/J422e-rep_S391_L001_R1.fastq.gz
J422e-rep	S391	R2	L002	plate1-6.0	reads/plate1-6.0/J422e-rep_S391_L002_R2.fastq.gz
J422e-rep	S391	R2	L001	plate1-6.0	reads/plate1-6.0/J422e-rep_S391_L001_R2.fastq.gz
J422e-rep	S391	R2	L004	plate1-6.0	reads/plate1-6.0/J422e-rep_S391_L004_R2.fastq.gz
J413c	S382	R2	L002	plate1-6.0	reads/plate1-6.0/J413c_S382_L002_R2.fastq.gz
J413c	S382	R1	L001	plate1-6.0	reads/plate1-6.0/J413c_S382_L001_R1.fastq.gz
J413c	S382	R1	L003	plate1-6.0	reads/plate1-6.0/J413c_S382_L003_R1.fastq.gz
J413c	S382	R2	L001	plate1-6.0	reads/plate1-6.0/J413c_S382_L001_R2.fastq.gz
J413c	S382	R1	L004	plate1-6.0	reads/plate1-6.0/J413c_S382_L004_R1.fastq.gz
J413c	S382	R2	L003	plate1-6.0	reads/plate1-6.0/J413c_S382_L003_R2.fastq.gz
J413c	S382	R2	L004	plate1-6.0	reads/plate1-6.0/J413c_S382_L004_R2.fastq.gz
J413c	S382	R1	L002	plate1-6.0	reads/plate1-6.0/J413c_S382_L002_R1.fastq.gz
J428c	S454	R1	L001	plate1-6.0	reads/plate1-6.0/J428c_S454_L001_R1.fastq.gz
J428c	S454	R2	L004	plate1-6.0	reads/plate1-6.0/J428c_S454_L004_R2.fastq.gz
J428c	S454	R1	L004	plate1-6.0	reads/plate1-6.0/J428c_S454_L004_R1.fastq.gz
J428c	S454	R2	L002	plate1-6.0	reads/plate1-6.0/J428c_S454_L002_R2.fastq.gz
J428c	S454	R1	L002	plate1-6.0	reads/plate1-6.0/J428c_S454_L002_R1.fastq.gz
J428c	S454	R2	L001	plate1-6.0	reads/plate1-6.0/J428c_S454_L001_R2.fastq.gz
J428c	S454	R1	L003	plate1-6.0	reads/plate1-6.0/J428c_S454_L003_R1.fastq.gz
J428c	S454	R2	L003	plate1-6.0	reads/plate1-6.0/J428c_S454_L003_R2.fastq.gz
J374	S314	R2	L002	plate1-6.0	reads/plate1-6.0/J374_S314_L002_R2.fastq.gz
J374	S314	R1	L003	plate1-6.0	reads/plate1-6.0/J374_S314_L003_R1.fastq.gz
J374	S314	R2	L004	plate1-6.0	reads/plate1-6.0/J374_S314_L004_R2.fastq.gz
J374	S314	R1	L004	plate1-6.0	reads/plate1-6.0/J374_S314_L004_R1.fastq.gz
J374	S314	R1	L001	plate1-6.0	reads/plate1-6.0/J374_S314_L001_R1.fastq.gz
J374	S314	R1	L002	plate1-6.0	reads/plate1-6.0/J374_S314_L002_R1.fastq.gz
J374	S314	R2	L003	plate1-6.0	reads/plate1-6.0/J374_S314_L003_R2.fastq.gz
J374	S314	R2	L001	plate1-6.0	reads/plate1-6.0/J374_S314_L001_R2.fastq.gz
J367d	S260	R2	L002	plate1-6.0	reads/plate1-6.0/J367d_S260_L002_R2.fastq.gz
J367d	S260	R2	L001	plate1-6.0	reads/plate1-6.0/J367d_S260_L001_R2.fastq.gz
J367d	S260	R2	L003	plate1-6.0	reads/plate1-6.0/J367d_S260_L003_R2.fastq.gz
J367d	S260	R1	L001	plate1-6.0	reads/plate1-6.0/J367d_S260_L001_R1.fastq.gz
J367d	S260	R2	L004	plate1-6.0	reads/plate1-6.0/J367d_S260_L004_R2.fastq.gz
J367d	S260	R1	L002	plate1-6.0	reads/plate1-6.0/J367d_S260_L002_R1.fastq.gz
J367d	S260	R1	L004	plate1-6.0	reads/plate1-6.0/J367d_S260_L004_R1.fastq.gz
J367d	S260	R1	L003	plate1-6.0	reads/plate1-6.0/J367d_S260_L003_R1.fastq.gz
blank_31	S145	R2	L003	plate1-6.0	reads/plate1-6.0/blank_31_S145_L003_R2.fastq.gz
blank_31	S145	R1	L001	plate1-6.0	reads/plate1-6.0/blank_31_S145_L001_R1.fastq.gz
blank_31	S145	R1	L003	plate1-6.0	reads/plate1-6.0/blank_31_S145_L003_R1.fastq.gz
blank_31	S145	R2	L004	plate1-6.0	reads/plate1-6.0/blank_31_S145_L004_R2.fastq.gz
blank_31	S145	R1	L004	plate1-6.0	reads/plate1-6.0/blank_31_S145_L004_R1.fastq.gz
blank_31	S145	R1	L002	plate1-6.0	reads/plate1-6.0/blank_31_S145_L002_R1.fastq.gz
blank_31	S145	R2	L002	plate1-6.0	reads/plate1-6.0/blank_31_S145_L002_R2.fastq.gz
blank_31	S145	R2	L001	plate1-6.0	reads/plate1-6.0/blank_31_S145_L001_R2.fastq.gz
J405g	S345	R2	L003	plate1-6.0	reads/plate1-6.0/J405g_S345_L003_R2.fastq.gz
J405g	S345	R2	L004	plate1-6.0	reads/plate1-6.0/J405g_S345_L004_R2.fastq.gz
J405g	S345	R1	L001	plate1-6.0	reads/plate1-6.0/J405g_S345_L001_R1.fastq.gz
J405g	S345	R1	L003	plate1-6.0	reads/plate1-6.0/J405g_S345_L003_R1.fastq.gz
J405g	S345	R1	L002	plate1-6.0	reads/plate1-6.0/J405g_S345_L002_R1.fastq.gz
J405g	S345	R2	L001	plate1-6.0	reads/plate1-6.0/J405g_S345_L001_R2.fastq.gz
J405g	S345	R2	L002	plate1-6.0	reads/plate1-6.0/J405g_S345_L002_R2.fastq.gz
J405g	S345	R1	L004	plate1-6.0	reads/plate1-6.0/J405g_S345_L004_R1.fastq.gz
J330	S53	R1	L001	plate1-6.0	reads/plate1-6.0/J330_S53_L001_R1.fastq.gz
J330	S53	R1	L003	plate1-6.0	reads/plate1-6.0/J330_S53_L003_R1.fastq.gz
J330	S53	R2	L003	plate1-6.0	reads/plate1-6.0/J330_S53_L003_R2.fastq.gz
J330	S53	R2	L004	plate1-6.0	reads/plate1-6.0/J330_S53_L004_R2.fastq.gz
J330	S53	R1	L002	plate1-6.0	reads/plate1-6.0/J330_S53_L002_R1.fastq.gz
J330	S53	R2	L002	plate1-6.0	reads/plate1-6.0/J330_S53_L002_R2.fastq.gz
J330	S53	R2	L001	plate1-6.0	reads/plate1-6.0/J330_S53_L001_R2.fastq.gz
J330	S53	R1	L004	plate1-6.0	reads/plate1-6.0/J330_S53_L004_R1.fastq.gz
J298	S185	R2	L003	plate1-6.0	reads/plate1-6.0/J298_S185_L003_R2.fastq.gz
J298	S185	R1	L002	plate1-6.0	reads/plate1-6.0/J298_S185_L002_R1.fastq.gz
J298	S185	R2	L001	plate1-6.0	reads/plate1-6.0/J298_S185_L001_R2.fastq.gz
J298	S185	R2	L004	plate1-6.0	reads/plate1-6.0/J298_S185_L004_R2.fastq.gz
J298	S185	R2	L002	plate1-6.0	reads/plate1-6.0/J298_S185_L002_R2.fastq.gz
J298	S185	R1	L001	plate1-6.0	reads/plate1-6.0/J298_S185_L001_R1.fastq.gz
J298	S185	R1	L004	plate1-6.0	reads/plate1-6.0/J298_S185_L004_R1.fastq.gz
J298	S185	R1	L003	plate1-6.0	reads/plate1-6.0/J298_S185_L003_R1.fastq.gz
J433b	S389	R1	L003	plate1-6.0	reads/plate1-6.0/J433b_S389_L003_R1.fastq.gz
J433b	S389	R2	L004	plate1-6.0	reads/plate1-6.0/J433b_S389_L004_R2.fastq.gz
J433b	S389	R2	L002	plate1-6.0	reads/plate1-6.0/J433b_S389_L002_R2.fastq.gz
J433b	S389	R2	L001	plate1-6.0	reads/plate1-6.0/J433b_S389_L001_R2.fastq.gz
J433b	S389	R1	L002	plate1-6.0	reads/plate1-6.0/J433b_S389_L002_R1.fastq.gz
J433b	S389	R2	L003	plate1-6.0	reads/plate1-6.0/J433b_S389_L003_R2.fastq.gz
J433b	S389	R1	L004	plate1-6.0	reads/plate1-6.0/J433b_S389_L004_R1.fastq.gz
J433b	S389	R1	L001	plate1-6.0	reads/plate1-6.0/J433b_S389_L001_R1.fastq.gz
J435c	S527	R2	L002	plate1-6.0	reads/plate1-6.0/J435c_S527_L002_R2.fastq.gz
J435c	S527	R2	L004	plate1-6.0	reads/plate1-6.0/J435c_S527_L004_R2.fastq.gz
J435c	S527	R2	L001	plate1-6.0	reads/plate1-6.0/J435c_S527_L001_R2.fastq.gz
J435c	S527	R2	L003	plate1-6.0	reads/plate1-6.0/J435c_S527_L003_R2.fastq.gz
J435c	S527	R1	L004	plate1-6.0	reads/plate1-6.0/J435c_S527_L004_R1.fastq.gz
J435c	S527	R1	L002	plate1-6.0	reads/plate1-6.0/J435c_S527_L002_R1.fastq.gz
J435c	S527	R1	L001	plate1-6.0	reads/plate1-6.0/J435c_S527_L001_R1.fastq.gz
J435c	S527	R1	L003	plate1-6.0	reads/plate1-6.0/J435c_S527_L003_R1.fastq.gz
J303	S204	R1	L004	plate1-6.0	reads/plate1-6.0/J303_S204_L004_R1.fastq.gz
J303	S204	R1	L001	plate1-6.0	reads/plate1-6.0/J303_S204_L001_R1.fastq.gz
J303	S204	R2	L003	plate1-6.0	reads/plate1-6.0/J303_S204_L003_R2.fastq.gz
J303	S204	R2	L001	plate1-6.0	reads/plate1-6.0/J303_S204_L001_R2.fastq.gz
J303	S204	R2	L004	plate1-6.0	reads/plate1-6.0/J303_S204_L004_R2.fastq.gz
J303	S204	R1	L003	plate1-6.0	reads/plate1-6.0/J303_S204_L003_R1.fastq.gz
J303	S204	R2	L002	plate1-6.0	reads/plate1-6.0/J303_S204_L002_R2.fastq.gz
J303	S204	R1	L002	plate1-6.0	reads/plate1-6.0/J303_S204_L002_R1.fastq.gz
J419g	S406	R2	L004	plate1-6.0	reads/plate1-6.0/J419g_S406_L004_R2.fastq.gz
J419g	S406	R2	L002	plate1-6.0	reads/plate1-6.0/J419g_S406_L002_R2.fastq.gz
J419g	S406	R2	L001	plate1-6.0	reads/plate1-6.0/J419g_S406_L001_R2.fastq.gz
J419g	S406	R1	L003	plate1-6.0	reads/plate1-6.0/J419g_S406_L003_R1.fastq.gz
J419g	S406	R1	L002	plate1-6.0	reads/plate1-6.0/J419g_S406_L002_R1.fastq.gz
J419g	S406	R2	L003	plate1-6.0	reads/plate1-6.0/J419g_S406_L003_R2.fastq.gz
J419g	S406	R1	L001	plate1-6.0	reads/plate1-6.0/J419g_S406_L001_R1.fastq.gz
J419g	S406	R1	L004	plate1-6.0	reads/plate1-6.0/J419g_S406_L004_R1.fastq.gz
J426	S400	R2	L003	plate1-6.0	reads/plate1-6.0/J426_S400_L003_R2.fastq.gz
J426	S400	R1	L003	plate1-6.0	reads/plate1-6.0/J426_S400_L003_R1.fastq.gz
J426	S400	R2	L001	plate1-6.0	reads/plate1-6.0/J426_S400_L001_R2.fastq.gz
J426	S400	R1	L002	plate1-6.0	reads/plate1-6.0/J426_S400_L002_R1.fastq.gz
J426	S400	R2	L004	plate1-6.0	reads/plate1-6.0/J426_S400_L004_R2.fastq.gz
J426	S400	R1	L004	plate1-6.0	reads/plate1-6.0/J426_S400_L004_R1.fastq.gz
J426	S400	R1	L001	plate1-6.0	reads/plate1-6.0/J426_S400_L001_R1.fastq.gz
J426	S400	R2	L002	plate1-6.0	reads/plate1-6.0/J426_S400_L002_R2.fastq.gz
J416d	S419	R2	L001	plate1-6.0	reads/plate1-6.0/J416d_S419_L001_R2.fastq.gz
J416d	S419	R1	L002	plate1-6.0	reads/plate1-6.0/J416d_S419_L002_R1.fastq.gz
J416d	S419	R1	L004	plate1-6.0	reads/plate1-6.0/J416d_S419_L004_R1.fastq.gz
J416d	S419	R2	L003	plate1-6.0	reads/plate1-6.0/J416d_S419_L003_R2.fastq.gz
J416d	S419	R1	L001	plate1-6.0	reads/plate1-6.0/J416d_S419_L001_R1.fastq.gz
J416d	S419	R2	L004	plate1-6.0	reads/plate1-6.0/J416d_S419_L004_R2.fastq.gz
J416d	S419	R2	L002	plate1-6.0	reads/plate1-6.0/J416d_S419_L002_R2.fastq.gz
J416d	S419	R1	L003	plate1-6.0	reads/plate1-6.0/J416d_S419_L003_R1.fastq.gz
J357	S31	R2	L002	plate1-6.0	reads/plate1-6.0/J357_S31_L002_R2.fastq.gz
J357	S31	R1	L004	plate1-6.0	reads/plate1-6.0/J357_S31_L004_R1.fastq.gz
J357	S31	R1	L002	plate1-6.0	reads/plate1-6.0/J357_S31_L002_R1.fastq.gz
J357	S31	R1	L001	plate1-6.0	reads/plate1-6.0/J357_S31_L001_R1.fastq.gz
J357	S31	R2	L003	plate1-6.0	reads/plate1-6.0/J357_S31_L003_R2.fastq.gz
J357	S31	R2	L001	plate1-6.0	reads/plate1-6.0/J357_S31_L001_R2.fastq.gz
J357	S31	R1	L003	plate1-6.0	reads/plate1-6.0/J357_S31_L003_R1.fastq.gz
J357	S31	R2	L004	plate1-6.0	reads/plate1-6.0/J357_S31_L004_R2.fastq.gz
J418c	S335	R2	L001	plate1-6.0	reads/plate1-6.0/J418c_S335_L001_R2.fastq.gz
J418c	S335	R1	L003	plate1-6.0	reads/plate1-6.0/J418c_S335_L003_R1.fastq.gz
J418c	S335	R1	L004	plate1-6.0	reads/plate1-6.0/J418c_S335_L004_R1.fastq.gz
J418c	S335	R2	L003	plate1-6.0	reads/plate1-6.0/J418c_S335_L003_R2.fastq.gz
J418c	S335	R2	L004	plate1-6.0	reads/plate1-6.0/J418c_S335_L004_R2.fastq.gz
J418c	S335	R1	L001	plate1-6.0	reads/plate1-6.0/J418c_S335_L001_R1.fastq.gz
J418c	S335	R1	L002	plate1-6.0	reads/plate1-6.0/J418c_S335_L002_R1.fastq.gz
J418c	S335	R2	L002	plate1-6.0	reads/plate1-6.0/J418c_S335_L002_R2.fastq.gz
J404	S126	R2	L003	plate1-6.0	reads/plate1-6.0/J404_S126_L003_R2.fastq.gz
J404	S126	R2	L004	plate1-6.0	reads/plate1-6.0/J404_S126_L004_R2.fastq.gz
