filename	reads	bases	perc_gc	non_acgt
reads/plate1-6.0/J331_S92_L004_R1.fastq.gz	18256	1371566	39.3	27
reads/plate1-6.0/J333_S89_L003_R1.fastq.gz	7357	554804	39.0	4
reads/plate1-6.0/J331_S92_L004_R2.fastq.gz	18256	1371003	39.1	59
reads/plate1-6.0/J333_S89_L004_R2.fastq.gz	6263	472809	37.7	0
reads/plate1-6.0/J333_S89_L004_R1.fastq.gz	6263	472980	38.7	0
reads/plate1-6.0/J333_plus_S79_L001_R1.fastq.gz	24902	1873788	39.8	19
reads/plate1-6.0/J333a_S136_L003_R1.fastq.gz	14658	1103581	39.7	7
reads/plate1-6.0/J333a_S136_L002_R1.fastq.gz	15356	1155393	39.5	10
reads/plate1-6.0/J333a_S136_L002_R2.fastq.gz	15356	1155367	39.5	19
reads/plate1-6.0/J333a_S136_L001_R2.fastq.gz	13593	1022953	39.5	9
reads/plate1-6.0/J333_plus_S79_L002_R1.fastq.gz	28093	2115116	39.7	40
reads/plate1-6.0/J333_plus_S79_L003_R2.fastq.gz	27200	2047783	39.9	21
reads/plate1-6.0/J333a_S136_L001_R1.fastq.gz	13593	1022840	39.5	10
reads/plate1-6.0/J333_plus_S79_L001_R2.fastq.gz	24902	1873861	39.9	28
reads/plate1-6.0/J333a_S136_L004_R1.fastq.gz	15994	1204396	39.5	11
reads/plate1-6.0/J333_plus_S79_L002_R2.fastq.gz	28093	2115151	39.7	41
reads/plate1-6.0/J333a_S136_L003_R2.fastq.gz	14658	1103639	39.6	30
reads/plate1-6.0/J333_plus_S79_L004_R2.fastq.gz	29921	2252961	39.6	38
reads/plate1-6.0/J333a_S136_L004_R2.fastq.gz	15994	1204629	39.5	19
reads/plate1-6.0/J333_plus_S79_L004_R1.fastq.gz	29921	2252769	39.7	20
reads/plate1-6.0/J334_S70_L002_R1.fastq.gz	26548	1994695	39.8	63
reads/plate1-6.0/J333_plus_S79_L003_R1.fastq.gz	27200	2047654	39.8	16
reads/plate1-6.0/J334_S70_L001_R1.fastq.gz	23674	1776771	39.6	107
reads/plate1-6.0/J334_S70_L003_R1.fastq.gz	25659	1926590	39.8	75
reads/plate1-6.0/J334_S70_L001_R2.fastq.gz	23674	1776965	39.7	125
reads/plate1-6.0/J335_S14_L001_R2.fastq.gz	28020	2105192	39.4	80
reads/plate1-6.0/J335_S14_L001_R1.fastq.gz	28020	2105215	39.3	72
reads/plate1-6.0/J334_S70_L004_R1.fastq.gz	28070	2109812	39.8	79
reads/plate1-6.0/J334_S70_L002_R2.fastq.gz	26548	1995057	39.7	49
reads/plate1-6.0/J334_S70_L003_R2.fastq.gz	25659	1927182	39.9	104
reads/plate1-6.0/J334_S70_L004_R2.fastq.gz	28070	2110026	39.7	92
reads/plate1-6.0/J326_S68_L004_R2.fastq.gz	9888	743555	38.4	23
reads/plate1-6.0/J335_S14_L002_R1.fastq.gz	31698	2383741	39.4	79
reads/plate1-6.0/J335_S14_L003_R1.fastq.gz	30740	2311930	39.6	73
reads/plate1-6.0/J335_S14_L004_R2.fastq.gz	33517	2521164	39.5	111
reads/plate1-6.0/J338_S15_L001_R1.fastq.gz	25855	1942107	39.6	34
reads/plate1-6.0/J335_S14_L004_R1.fastq.gz	33517	2520912	39.4	86
reads/plate1-6.0/J335_S14_L002_R2.fastq.gz	31698	2384003	39.3	64
reads/plate1-6.0/J335_S14_L003_R2.fastq.gz	30740	2311800	39.4	131
reads/plate1-6.0/J338_S15_L001_R2.fastq.gz	25855	1941885	39.7	74
reads/plate1-6.0/J339_S46_L001_R2.fastq.gz	19509	1463460	40.1	49
reads/plate1-6.0/J338_S15_L003_R2.fastq.gz	28104	2112275	39.6	111
reads/plate1-6.0/J338_S15_L002_R2.fastq.gz	29052	2183999	39.6	39
reads/plate1-6.0/J338_S15_L002_R1.fastq.gz	29052	2183604	39.5	20
reads/plate1-6.0/J338_S15_L003_R1.fastq.gz	28104	2111856	39.6	90
reads/plate1-6.0/J339_S46_L001_R1.fastq.gz	19509	1463407	40.1	41
reads/plate1-6.0/J338_S15_L004_R2.fastq.gz	30349	2281403	39.4	82
reads/plate1-6.0/J339_S46_L002_R1.fastq.gz	21805	1636560	40.1	23
reads/plate1-6.0/J339_S46_L003_R2.fastq.gz	21138	1587161	40.2	56
reads/plate1-6.0/J338_S15_L004_R1.fastq.gz	30349	2280421	39.6	38
reads/plate1-6.0/J340_S52_L001_R2.fastq.gz	18366	1376780	39.9	30
reads/plate1-6.0/J339_S46_L003_R1.fastq.gz	21138	1587346	40.2	29
reads/plate1-6.0/J340_S52_L003_R1.fastq.gz	20043	1503098	39.9	15
reads/plate1-6.0/J339_S46_L004_R2.fastq.gz	22932	1722295	40.0	38
reads/plate1-6.0/J340_S52_L004_R1.fastq.gz	21059	1579940	39.9	33
reads/plate1-6.0/J340_S52_L001_R1.fastq.gz	18366	1376532	40.1	24
reads/plate1-6.0/J340_S52_L002_R1.fastq.gz	20684	1551263	39.9	19
reads/plate1-6.0/J339_S46_L004_R1.fastq.gz	22932	1722139	40.1	36
reads/plate1-6.0/J340_S52_L003_R2.fastq.gz	20043	1503288	40.0	30
reads/plate1-6.0/J340_S52_L004_R2.fastq.gz	21059	1580449	39.7	33
reads/plate1-6.0/J339_S46_L002_R2.fastq.gz	21805	1636634	39.9	30
reads/plate1-6.0/J340_S52_L002_R2.fastq.gz	20684	1551261	39.8	22
reads/plate1-6.0/J341_S166_L001_R1.fastq.gz	36789	2767789	39.5	82
reads/plate1-6.0/J341_S24_L001_R2.fastq.gz	10100	752881	39.6	50
reads/plate1-6.0/J341_S166_L003_R1.fastq.gz	38506	2898303	39.6	132
reads/plate1-6.0/J341_S24_L004_R2.fastq.gz	12025	898905	39.8	28
reads/plate1-6.0/J341_S24_L001_R1.fastq.gz	10100	753486	39.9	38
reads/plate1-6.0/J341_S166_L002_R2.fastq.gz	40807	3071322	39.5	368
reads/plate1-6.0/J341_S24_L002_R2.fastq.gz	11911	890243	39.8	70
reads/plate1-6.0/J341_S24_L002_R1.fastq.gz	11911	890495	40.0	28
reads/plate1-6.0/J341_S166_L003_R2.fastq.gz	38506	2898315	39.6	132
reads/plate1-6.0/J341_S24_L003_R1.fastq.gz	10511	783795	40.1	81
reads/plate1-6.0/J341_S166_L002_R1.fastq.gz	40807	3071496	39.5	312
reads/plate1-6.0/J341_S24_L004_R1.fastq.gz	12025	899100	40.0	29
reads/plate1-6.0/J341_S166_L004_R1.fastq.gz	42309	3185662	39.6	102
reads/plate1-6.0/J341_S24_L003_R2.fastq.gz	10511	783382	39.8	90
reads/plate1-6.0/J341a_S191_L002_R2.fastq.gz	34396	2591166	39.5	33
reads/plate1-6.0/J341_S166_L004_R2.fastq.gz	42309	3185974	39.5	93
reads/plate1-6.0/J341a_S191_L001_R1.fastq.gz	30584	2302712	39.6	93
reads/plate1-6.0/J341b_S192_L003_R1.fastq.gz	23630	1775986	40.1	201
reads/plate1-6.0/J341a_S191_L001_R2.fastq.gz	30584	2301341	39.6	131
reads/plate1-6.0/J341b_S192_L001_R1.fastq.gz	21797	1636934	39.9	238
reads/plate1-6.0/J341a_S191_L004_R1.fastq.gz	36113	2721027	39.6	83
reads/plate1-6.0/J341b_S192_L001_R2.fastq.gz	21797	1636002	39.8	255
reads/plate1-6.0/J341a_S191_L002_R1.fastq.gz	34396	2591251	39.7	29
reads/plate1-6.0/J341a_S191_L004_R2.fastq.gz	36113	2721026	39.5	68
reads/plate1-6.0/J341a_S191_L003_R2.fastq.gz	33344	2511403	39.6	126
reads/plate1-6.0/J341b_S192_L003_R2.fastq.gz	23630	1775616	39.9	199
reads/plate1-6.0/J341c_S201_L002_R1.fastq.gz	24273	1828001	39.4	98
reads/plate1-6.0/J341c_S201_L001_R1.fastq.gz	24795	1864719	39.5	109
reads/plate1-6.0/J341b_S192_L002_R2.fastq.gz	27984	2103887	39.8	186
reads/plate1-6.0/J341c_S201_L004_R2.fastq.gz	18572	1397478	38.7	86
reads/plate1-6.0/J341c_S201_L003_R2.fastq.gz	22095	1660139	39.3	71
reads/plate1-6.0/J341b_S192_L002_R1.fastq.gz	27984	2104084	40.0	164
reads/plate1-6.0/J341b_S192_L004_R1.fastq.gz	29172	2195096	40.0	76
reads/plate1-6.0/J341c_S201_L001_R2.fastq.gz	24795	1862798	39.2	195
reads/plate1-6.0/J341b_S192_L004_R2.fastq.gz	29172	2195467	39.9	77
reads/plate1-6.0/J341d_S155_L001_R1.fastq.gz	34304	2582666	39.4	127
reads/plate1-6.0/J341c_S201_L002_R2.fastq.gz	24273	1826557	39.0	124
reads/plate1-6.0/J341c_S201_L003_R1.fastq.gz	22095	1661183	39.7	27
reads/plate1-6.0/J341c_S201_L004_R1.fastq.gz	18572	1398016	39.4	78
reads/plate1-6.0/J341d_S155_L001_R2.fastq.gz	34304	2581863	39.5	194
reads/plate1-6.0/J341d_S155_L002_R2.fastq.gz	39053	2941118	39.5	191
reads/plate1-6.0/J341d_S155_L002_R1.fastq.gz	39053	2941558	39.4	143
reads/plate1-6.0/J341d_S155_L004_R1.fastq.gz	41638	3138787	39.4	143
reads/plate1-6.0/J341a_S191_L003_R1.fastq.gz	33344	2511298	39.8	106
reads/plate1-6.0/J341d_S155_L004_R2.fastq.gz	41638	3139096	39.4	205
reads/plate1-6.0/J341d_S155_L003_R2.fastq.gz	37773	2845212	39.6	289
reads/plate1-6.0/J342_S206_L001_R2.fastq.gz	30582	2305162	40.0	99
reads/plate1-6.0/J342_S206_L001_R1.fastq.gz	30582	2305011	39.9	55
reads/plate1-6.0/J342_S206_L002_R1.fastq.gz	34838	2626151	40.0	170
reads/plate1-6.0/J342_S206_L003_R2.fastq.gz	33036	2490679	40.0	127
reads/plate1-6.0/J342_S206_L002_R2.fastq.gz	34838	2626030	39.9	181
reads/plate1-6.0/J341d_S155_L003_R1.fastq.gz	37773	2845180	39.5	169
reads/plate1-6.0/J342_S206_L004_R1.fastq.gz	36470	2749560	39.9	65
reads/plate1-6.0/J342_S206_L003_R1.fastq.gz	33036	2490177	40.0	18
reads/plate1-6.0/J342_S47_L002_R2.fastq.gz	27716	2083995	39.7	16
reads/plate1-6.0/J342_S47_L001_R1.fastq.gz	24964	1875564	39.7	11
reads/plate1-6.0/J342_S47_L003_R2.fastq.gz	27113	2037466	39.8	54
reads/plate1-6.0/J342_S47_L003_R1.fastq.gz	27113	2037530	39.8	46
reads/plate1-6.0/J342_S206_L004_R2.fastq.gz	36470	2749863	39.8	123
reads/plate1-6.0/J342_S47_L001_R2.fastq.gz	24964	1875919	39.8	26
reads/plate1-6.0/J342_S47_L002_R1.fastq.gz	27716	2083596	39.7	12
reads/plate1-6.0/J342a-rep_S239_L001_R2.fastq.gz	26096	1968614	40.4	68
reads/plate1-6.0/J342_S47_L004_R2.fastq.gz	29532	2220404	39.8	67
reads/plate1-6.0/J342a-rep_S239_L003_R1.fastq.gz	28348	2138074	39.8	53
reads/plate1-6.0/J342_S47_L004_R1.fastq.gz	29532	2220160	39.8	67
reads/plate1-6.0/J342a-rep_S239_L004_R1.fastq.gz	31612	2385231	39.7	44
reads/plate1-6.0/J342a-rep_S239_L001_R1.fastq.gz	26096	1968074	39.8	59
reads/plate1-6.0/J342a-rep_S239_L002_R1.fastq.gz	30033	2264869	39.7	26
reads/plate1-6.0/J342a-rep_S239_L002_R2.fastq.gz	30033	2265756	40.0	29
reads/plate1-6.0/J342a-rep_S239_L003_R2.fastq.gz	28348	2138396	40.1	82
reads/plate1-6.0/J342a-rep_S239_L004_R2.fastq.gz	31612	2385862	40.0	44
reads/plate1-6.0/J342b_S215_L001_R1.fastq.gz	33447	2521312	39.2	73
reads/plate1-6.0/J342a_S151_L002_R1.fastq.gz	52582	3956315	39.9	76
reads/plate1-6.0/J342a_S151_L003_R2.fastq.gz	50753	3820132	39.9	368
reads/plate1-6.0/J342a_S151_L002_R2.fastq.gz	52582	3956912	40.0	85
reads/plate1-6.0/J342a_S151_L003_R1.fastq.gz	50753	3819392	39.9	286
reads/plate1-6.0/J342a_S151_L004_R1.fastq.gz	55719	4195127	39.9	89
reads/plate1-6.0/J342a_S151_L001_R2.fastq.gz	47426	3568133	39.9	251
reads/plate1-6.0/J342b_S215_L002_R1.fastq.gz	37679	2840928	39.2	122
reads/plate1-6.0/J342a_S151_L001_R1.fastq.gz	47426	3567516	39.8	240
reads/plate1-6.0/J342b_S215_L001_R2.fastq.gz	33447	2521360	39.2	72
reads/plate1-6.0/J342a_S151_L004_R2.fastq.gz	55719	4195775	39.8	103
reads/plate1-6.0/J342b_S215_L002_R2.fastq.gz	37679	2841415	39.2	121
reads/plate1-6.0/J342b_S215_L003_R1.fastq.gz	36301	2737133	39.2	109
reads/plate1-6.0/J342c_S200_L003_R1.fastq.gz	22006	1650452	39.9	148
reads/plate1-6.0/J342b_S215_L003_R2.fastq.gz	36301	2737731	39.3	120
reads/plate1-6.0/J342c_S200_L001_R1.fastq.gz	19710	1479669	39.6	92
reads/plate1-6.0/J342c_S200_L002_R2.fastq.gz	25697	1930236	39.6	107
reads/plate1-6.0/J342c_S200_L003_R2.fastq.gz	22006	1650310	39.7	173
reads/plate1-6.0/J342c_S200_L001_R2.fastq.gz	19710	1479675	39.6	65
reads/plate1-6.0/J342c_S200_L002_R1.fastq.gz	25697	1930222	39.8	107
reads/plate1-6.0/J342d_S213_L001_R2.fastq.gz	31433	2367479	40.1	110
reads/plate1-6.0/J342c_S200_L004_R1.fastq.gz	27016	2029906	39.8	49
reads/plate1-6.0/J342c_S200_L004_R2.fastq.gz	27016	2030293	39.6	54
reads/plate1-6.0/J342d_S213_L001_R1.fastq.gz	31433	2367420	40.0	78
reads/plate1-6.0/J342b_S215_L004_R2.fastq.gz	40102	3024756	39.1	84
reads/plate1-6.0/J342d_S213_L002_R2.fastq.gz	36669	2762892	40.1	140
reads/plate1-6.0/J342d_S213_L004_R1.fastq.gz	38548	2906136	40.1	69
reads/plate1-6.0/J343_S81_L001_R1.fastq.gz	20506	1541709	39.6	72
reads/plate1-6.0/J342d_S213_L003_R1.fastq.gz	34226	2578060	40.1	133
reads/plate1-6.0/J342d_S213_L004_R2.fastq.gz	38548	2906719	40.0	77
reads/plate1-6.0/J342b_S215_L004_R1.fastq.gz	40102	3024202	39.2	64
reads/plate1-6.0/J342d_S213_L002_R1.fastq.gz	36669	2762556	40.0	148
reads/plate1-6.0/J342d_S213_L003_R2.fastq.gz	34226	2578451	40.2	142
reads/plate1-6.0/J343_S81_L002_R1.fastq.gz	21686	1631330	39.4	9
reads/plate1-6.0/J343_S81_L004_R1.fastq.gz	20762	1561572	39.6	87
reads/plate1-6.0/J344_S56_L001_R2.fastq.gz	12587	942696	39.4	20
reads/plate1-6.0/J343_S81_L002_R2.fastq.gz	21686	1630815	39.2	7
reads/plate1-6.0/J344_S56_L001_R1.fastq.gz	12587	942760	39.6	23
reads/plate1-6.0/J344_S56_L003_R2.fastq.gz	13736	1028440	39.4	8
reads/plate1-6.0/J343_S81_L003_R1.fastq.gz	21626	1626261	39.6	7
reads/plate1-6.0/J344_S56_L002_R1.fastq.gz	15553	1165530	39.7	43
reads/plate1-6.0/J344_S56_L002_R2.fastq.gz	15553	1165470	39.5	32
reads/plate1-6.0/J343_S81_L003_R2.fastq.gz	21626	1626236	39.4	10
reads/plate1-6.0/J343_S81_L004_R2.fastq.gz	20762	1561367	39.2	80
reads/plate1-6.0/J344_S56_L003_R1.fastq.gz	13736	1028342	39.6	9
reads/plate1-6.0/J344_S56_L004_R2.fastq.gz	16095	1207911	39.3	33
reads/plate1-6.0/J344_S56_L004_R1.fastq.gz	16095	1207843	39.4	34
reads/plate1-6.0/J345_S73_L001_R1.fastq.gz	19050	1433663	39.1	30
reads/plate1-6.0/J345_S164_L003_R1.fastq.gz	32282	2429034	39.5	166
reads/plate1-6.0/J345_S164_L004_R1.fastq.gz	30441	2291168	39.3	81
reads/plate1-6.0/J345_S164_L001_R2.fastq.gz	31419	2362655	39.4	293
reads/plate1-6.0/J345_S73_L002_R2.fastq.gz	19893	1496428	38.8	60
reads/plate1-6.0/J345_S73_L001_R2.fastq.gz	19050	1432705	38.9	125
reads/plate1-6.0/J345_S164_L002_R1.fastq.gz	32211	2425152	39.4	137
reads/plate1-6.0/J345_S164_L002_R2.fastq.gz	32211	2424197	39.1	185
reads/plate1-6.0/J345_S164_L001_R1.fastq.gz	31419	2364027	39.5	142
reads/plate1-6.0/J345_S73_L003_R1.fastq.gz	19552	1470249	39.3	20
reads/plate1-6.0/J341_S166_L001_R2.fastq.gz	36789	2767463	39.5	115
reads/plate1-6.0/J345_S73_L002_R1.fastq.gz	19893	1496805	39.2	37
reads/plate1-6.0/J345_S73_L004_R2.fastq.gz	17904	1346802	38.7	29
reads/plate1-6.0/J345_S164_L004_R2.fastq.gz	30441	2290660	38.9	77
reads/plate1-6.0/J345_plus_S96_L004_R1.fastq.gz	17817	1336772	39.2	26
reads/plate1-6.0/J345_S73_L004_R1.fastq.gz	17904	1347034	39.0	17
reads/plate1-6.0/J345_S73_L003_R2.fastq.gz	19552	1469844	39.0	18
reads/plate1-6.0/J345_plus_S96_L003_R1.fastq.gz	15408	1154673	39.4	71
reads/plate1-6.0/J345_plus_S96_L001_R2.fastq.gz	14661	1097805	39.2	176
reads/plate1-6.0/J345_plus_S96_L001_R1.fastq.gz	14661	1098496	39.4	58
reads/plate1-6.0/J345_plus_S96_L002_R1.fastq.gz	18307	1372406	39.3	59
reads/plate1-6.0/J345_plus_S96_L002_R2.fastq.gz	18307	1372644	39.2	87
reads/plate1-6.0/J345_plus_S96_L003_R2.fastq.gz	15408	1154658	39.2	84
reads/plate1-6.0/J345_plus_S96_L004_R2.fastq.gz	17817	1336996	39.0	34
reads/plate1-6.0/J345a_S228_L001_R1.fastq.gz	40099	3018727	39.6	188
reads/plate1-6.0/J345a_S228_L002_R1.fastq.gz	44801	3373246	39.5	262
reads/plate1-6.0/J345a_S228_L002_R2.fastq.gz	44801	3373273	39.5	248
reads/plate1-6.0/J345d_S224_L001_R1.fastq.gz	23873	1791492	40.0	267
reads/plate1-6.0/J345d_S224_L001_R2.fastq.gz	23873	1790369	39.9	384
reads/plate1-6.0/J345a_S228_L003_R2.fastq.gz	43091	3245471	39.6	173
reads/plate1-6.0/J345d_S224_L002_R1.fastq.gz	29987	2252010	40.0	173
reads/plate1-6.0/J345a_S228_L003_R1.fastq.gz	43091	3246003	39.6	123
reads/plate1-6.0/J345a_S228_L001_R2.fastq.gz	40099	3018057	39.6	264
reads/plate1-6.0/J345d_S224_L004_R1.fastq.gz	31519	2370161	40.1	193
reads/plate1-6.0/J345d_S224_L003_R1.fastq.gz	26514	1990634	40.1	257
reads/plate1-6.0/J345d_S224_L003_R2.fastq.gz	26514	1990358	40.0	309
reads/plate1-6.0/J345a_S228_L004_R1.fastq.gz	46299	3487014	39.7	78
reads/plate1-6.0/J345d_S224_L002_R2.fastq.gz	29987	2251602	40.0	285
reads/plate1-6.0/J343_S81_L001_R2.fastq.gz	20506	1540890	39.5	124
reads/plate1-6.0/J345d_S224_L004_R2.fastq.gz	31519	2370219	39.9	175
reads/plate1-6.0/J346_S65_L002_R2.fastq.gz	22354	1682965	38.6	4
reads/plate1-6.0/J346_S65_L001_R1.fastq.gz	21480	1615914	39.1	42
reads/plate1-6.0/J346_S65_L001_R2.fastq.gz	21480	1615398	38.8	37
reads/plate1-6.0/J345a_S228_L004_R2.fastq.gz	46299	3487775	39.6	148
reads/plate1-6.0/J346_S65_L004_R1.fastq.gz	20333	1530826	38.9	15
reads/plate1-6.0/J346_S65_L004_R2.fastq.gz	20333	1530819	38.5	16
reads/plate1-6.0/J347_S86_L001_R2.fastq.gz	22375	1682359	39.4	38
reads/plate1-6.0/J346_S65_L002_R1.fastq.gz	22354	1683203	39.0	6
reads/plate1-6.0/J346_S65_L003_R1.fastq.gz	21582	1623635	39.2	7
reads/plate1-6.0/J347_S86_L001_R1.fastq.gz	22375	1682454	39.3	26
reads/plate1-6.0/J347_S86_L002_R1.fastq.gz	24985	1878693	39.3	87
reads/plate1-6.0/J347_S86_L002_R2.fastq.gz	24985	1879063	39.4	61
reads/plate1-6.0/J347_S86_L003_R1.fastq.gz	24272	1825130	39.4	110
reads/plate1-6.0/J347_S86_L004_R1.fastq.gz	26386	1986472	39.4	25
reads/plate1-6.0/J348_S95_L003_R1.fastq.gz	26869	2019533	39.2	24
reads/plate1-6.0/J348_S95_L002_R2.fastq.gz	27396	2058864	39.2	39
reads/plate1-6.0/J348_S95_L003_R2.fastq.gz	26869	2019777	39.4	38
reads/plate1-6.0/J347_S86_L003_R2.fastq.gz	24272	1825580	39.4	109
reads/plate1-6.0/J347_S86_L004_R2.fastq.gz	26386	1986834	39.4	26
reads/plate1-6.0/J348_S95_L001_R1.fastq.gz	24509	1841156	39.3	63
reads/plate1-6.0/J349_S93_L002_R1.fastq.gz	29293	2203066	39.2	47
reads/plate1-6.0/J348_S95_L002_R1.fastq.gz	27396	2059085	39.2	35
reads/plate1-6.0/J348_S95_L004_R2.fastq.gz	29009	2181881	39.2	39
reads/plate1-6.0/J349_S93_L001_R1.fastq.gz	26678	2004349	39.2	115
reads/plate1-6.0/J349_S93_L001_R2.fastq.gz	26678	2003389	39.3	192
reads/plate1-6.0/J348_S95_L001_R2.fastq.gz	24509	1841317	39.4	78
reads/plate1-6.0/J349_S93_L002_R2.fastq.gz	29293	2202901	39.3	63
reads/plate1-6.0/J348_S95_L004_R1.fastq.gz	29009	2181394	39.2	6
reads/plate1-6.0/J346_S65_L003_R2.fastq.gz	21582	1623196	39.0	10
reads/plate1-6.0/J349_S93_L004_R2.fastq.gz	31641	2379377	39.2	38
reads/plate1-6.0/J349_S93_L003_R2.fastq.gz	28520	2144237	39.3	112
reads/plate1-6.0/J349_S93_L004_R1.fastq.gz	31641	2379103	39.4	32
reads/plate1-6.0/J349a_S153_L004_R2.fastq.gz	20263	1524444	38.8	9
reads/plate1-6.0/J349_S93_L003_R1.fastq.gz	28520	2144008	39.3	100
reads/plate1-6.0/J349a_S153_L003_R2.fastq.gz	24394	1833095	39.2	158
reads/plate1-6.0/J349a_S153_L003_R1.fastq.gz	24394	1834572	39.5	76
reads/plate1-6.0/J349a_S153_L002_R1.fastq.gz	25479	1918138	39.2	122
reads/plate1-6.0/J349a_S153_L001_R1.fastq.gz	25491	1918121	39.5	97
reads/plate1-6.0/J349a_S153_L002_R2.fastq.gz	25479	1916653	38.9	166
reads/plate1-6.0/J349a_S153_L004_R1.fastq.gz	20263	1525473	39.3	9
reads/plate1-6.0/J349b_S211_L001_R1.fastq.gz	37095	2793268	39.7	171
reads/plate1-6.0/J349a_S153_L001_R2.fastq.gz	25491	1916380	39.1	150
reads/plate1-6.0/J349d_S176_L001_R2.fastq.gz	21142	1585762	39.8	387
reads/plate1-6.0/J349b_S211_L001_R2.fastq.gz	37095	2792307	39.8	266
reads/plate1-6.0/J349d_S176_L003_R2.fastq.gz	23038	1728728	39.9	304
reads/plate1-6.0/J349b_S211_L002_R2.fastq.gz	41452	3121364	39.7	213
reads/plate1-6.0/J349b_S211_L003_R1.fastq.gz	40123	3021651	39.7	125
reads/plate1-6.0/J349b_S211_L002_R1.fastq.gz	41452	3121688	39.6	211
reads/plate1-6.0/J349d_S176_L002_R2.fastq.gz	27125	2038082	39.8	272
reads/plate1-6.0/J349b_S211_L003_R2.fastq.gz	40123	3021603	39.8	236
reads/plate1-6.0/J349d_S176_L003_R1.fastq.gz	23038	1728943	40.1	306
reads/plate1-6.0/J349d_S176_L001_R1.fastq.gz	21142	1586838	39.9	255
reads/plate1-6.0/J349d_S176_L002_R1.fastq.gz	27125	2038469	39.9	286
reads/plate1-6.0/J349d_S176_L004_R1.fastq.gz	28306	2127902	39.9	116
reads/plate1-6.0/J349b_S211_L004_R1.fastq.gz	44044	3318261	39.8	90
reads/plate1-6.0/J349d_S176_L004_R2.fastq.gz	28306	2128284	39.8	118
reads/plate1-6.0/J349e_S165_L001_R1.fastq.gz	32396	2437919	39.3	285
reads/plate1-6.0/J349b_S211_L004_R2.fastq.gz	44044	3318170	39.7	127
reads/plate1-6.0/J349e_S165_L002_R1.fastq.gz	36675	2761181	39.4	199
reads/plate1-6.0/J349e_S165_L002_R2.fastq.gz	36675	2760871	39.5	174
reads/plate1-6.0/J349e_S165_L001_R2.fastq.gz	32396	2437098	39.5	331
reads/plate1-6.0/J349e_S165_L003_R2.fastq.gz	35221	2650988	39.5	224
reads/plate1-6.0/J349e_S165_L003_R1.fastq.gz	35221	2651471	39.5	181
reads/plate1-6.0/J349f_S187_L003_R1.fastq.gz	43798	3297610	39.9	109
reads/plate1-6.0/J349e_S165_L004_R2.fastq.gz	38611	2909903	39.5	73
reads/plate1-6.0/J349f_S187_L001_R2.fastq.gz	40139	3019868	40.1	229
reads/plate1-6.0/J349f_S187_L002_R2.fastq.gz	45427	3420161	40.0	165
reads/plate1-6.0/J349f_S187_L003_R2.fastq.gz	43798	3296846	40.0	158
reads/plate1-6.0/J349g_S188_L001_R1.fastq.gz	34086	2566840	39.6	82
reads/plate1-6.0/J349e_S165_L004_R1.fastq.gz	38611	2909425	39.5	58
reads/plate1-6.0/J349f_S187_L001_R1.fastq.gz	40139	3020622	39.9	171
reads/plate1-6.0/J349f_S187_L002_R1.fastq.gz	45427	3420220	39.9	168
reads/plate1-6.0/J349f_S187_L004_R1.fastq.gz	48124	3626115	39.9	39
reads/plate1-6.0/J349g_S188_L001_R2.fastq.gz	34086	2566140	39.5	130
reads/plate1-6.0/J349g_S188_L002_R2.fastq.gz	38326	2885265	39.4	23
reads/plate1-6.0/J349g_S188_L003_R1.fastq.gz	37054	2790961	39.7	50
reads/plate1-6.0/J349h_S212_L001_R2.fastq.gz	30943	2328477	39.7	224
reads/plate1-6.0/J349g_S188_L004_R2.fastq.gz	39547	2977983	39.5	73
reads/plate1-6.0/J349g_S188_L002_R1.fastq.gz	38326	2886075	39.5	27
reads/plate1-6.0/J349h_S212_L002_R1.fastq.gz	33148	2495882	39.8	30
reads/plate1-6.0/J349g_S188_L004_R1.fastq.gz	39547	2977682	39.6	44
reads/plate1-6.0/J349h_S212_L001_R1.fastq.gz	30943	2329577	39.9	119
reads/plate1-6.0/J349g_S188_L003_R2.fastq.gz	37054	2791239	39.6	75
reads/plate1-6.0/J349f_S187_L004_R2.fastq.gz	48124	3626438	39.9	54
reads/plate1-6.0/J349h_S212_L002_R2.fastq.gz	33148	2495510	39.5	76
reads/plate1-6.0/J349h_S212_L003_R2.fastq.gz	32474	2443487	39.9	112
reads/plate1-6.0/J349h_S212_L003_R1.fastq.gz	32474	2443962	40.1	103
reads/plate1-6.0/J349h_S212_L004_R2.fastq.gz	32983	2483796	39.5	16
reads/plate1-6.0/J349h_S212_L004_R1.fastq.gz	32983	2483924	39.8	16
reads/plate1-6.0/J349i_S209_L002_R1.fastq.gz	33256	2501232	39.7	103
reads/plate1-6.0/J349i_S209_L001_R2.fastq.gz	31117	2339619	39.7	202
reads/plate1-6.0/J349i_S209_L002_R2.fastq.gz	33256	2500056	39.6	136
reads/plate1-6.0/J349i_S209_L001_R1.fastq.gz	31117	2340579	40.0	185
reads/plate1-6.0/J349i_S209_L004_R1.fastq.gz	31877	2398748	40.0	20
reads/plate1-6.0/J349j_S175_L003_R1.fastq.gz	34486	2595327	39.7	164
reads/plate1-6.0/J349j_S175_L001_R2.fastq.gz	32397	2436742	39.7	249
reads/plate1-6.0/J349j_S175_L002_R1.fastq.gz	35691	2686292	39.6	101
reads/plate1-6.0/J349j_S175_L001_R1.fastq.gz	32397	2437412	39.7	178
reads/plate1-6.0/J349i_S209_L003_R2.fastq.gz	32815	2466691	39.9	118
